"GEO_ID","NAME","B19013_001E","B19013_001M",
"0500000US05047","Franklin County, Arkansas","42128","5828",
"0500000US05049","Fulton County, Arkansas","36950","4250",
"0500000US05051","Garland County, Arkansas","49985","2983",
"0500000US05053","Grant County, Arkansas","62479","6021",
"0500000US05055","Greene County, Arkansas","51367","2949",
"0500000US05057","Hempstead County, Arkansas","43592","3513",
"0500000US05059","Hot Spring County, Arkansas","46724","4035",
"0500000US05061","Howard County, Arkansas","39558","6774",
"0500000US05063","Independence County, Arkansas","50028","4317",
"0500000US05065","Izard County, Arkansas","45318","4530",
"0500000US05067","Jackson County, Arkansas","39154","2575",
"0500000US05069","Jefferson County, Arkansas","43720","2167",
"0500000US05071","Johnson County, Arkansas","40628","3779",
"0500000US05073","Lafayette County, Arkansas","36083","5530",
"0500000US05075","Lawrence County, Arkansas","40746","2887",
"0500000US05077","Lee County, Arkansas","29082","6062",
"0500000US05079","Lincoln County, Arkansas","49474","5817",
"0500000US05081","Little River County, Arkansas","57614","12011",
"0500000US05083","Logan County, Arkansas","46570","2693",
"0500000US05085","Lonoke County, Arkansas","62561","2754",
"0500000US05087","Madison County, Arkansas","47862","4693",
"0500000US05089","Marion County, Arkansas","41038","3012",
"0500000US05091","Miller County, Arkansas","46610","3693",
"0500000US05093","Mississippi County, Arkansas","45740","2670",
"0500000US05095","Monroe County, Arkansas","41667","7271",
"0500000US05097","Montgomery County, Arkansas","41032","3772",
"0500000US05099","Nevada County, Arkansas","42670","5767",
"0500000US05101","Newton County, Arkansas","42817","5434",
"0500000US05103","Ouachita County, Arkansas","43338","4909",
"0500000US05105","Perry County, Arkansas","47500","4852",
"0500000US05107","Phillips County, Arkansas","32235","5634",
"0500000US05109","Pike County, Arkansas","46672","2580",
"0500000US05111","Poinsett County, Arkansas","42854","3926",
"0500000US05113","Polk County, Arkansas","43444","3623",
"0500000US05115","Pope County, Arkansas","47322","1992",
"0500000US05117","Prairie County, Arkansas","47335","8228",
"0500000US05119","Pulaski County, Arkansas","55235","1517",
"0500000US05121","Randolph County, Arkansas","42225","4262",
"0500000US05123","St. Francis County, Arkansas","34981","3619",
"0500000US05125","Saline County, Arkansas","68605","2685",
"0500000US05127","Scott County, Arkansas","43577","4074",
"0500000US05129","Searcy County, Arkansas","39627","3177",
"0500000US05131","Sebastian County, Arkansas","50226","2430",
"0500000US05133","Sevier County, Arkansas","49470","2887",
"0500000US05135","Sharp County, Arkansas","37361","3672",
"0500000US05137","Stone County, Arkansas","32813","10339",
"0500000US05139","Union County, Arkansas","46444","3923",
"0500000US05141","Van Buren County, Arkansas","40763","3152",
"0500000US05143","Washington County, Arkansas","56610","1668",
"0500000US05145","White County, Arkansas","46345","2390",
"0500000US05147","Woodruff County, Arkansas","43717","2997",
"0500000US05149","Yell County, Arkansas","51070","4602",
"0500000US06001","Alameda County, California","112017","1043",
"0500000US06003","Alpine County, California","96000","24486",
"0500000US06005","Amador County, California","69955","5482",
"0500000US06007","Butte County, California","59863","1989",
"0500000US06009","Calaveras County, California","70119","6448",
"0500000US06011","Colusa County, California","61861","6540",
"0500000US06013","Contra Costa County, California","110455","1219",
"0500000US06015","Del Norte County, California","53280","5046",
"0500000US06017","El Dorado County, California","88770","3114",
"0500000US06019","Fresno County, California","61276","1031",
"0500000US06021","Glenn County, California","56332","4619",
"0500000US06023","Humboldt County, California","53350","2424",
"0500000US06025","Imperial County, California","49078","2530",
"0500000US06027","Inyo County, California","60925","5516",
"0500000US06029","Kern County, California","58824","1190",
"0500000US06031","Kings County, California","63267","1900",
"0500000US06033","Lake County, California","53399","2483",
"0500000US06035","Lassen County, California","59292","5190",
"0500000US06037","Los Angeles County, California","76367","411",
"0500000US06039","Madera County, California","66709","2541",
"0500000US06041","Marin County, California","131008","4163",
"0500000US06043","Mariposa County, California","53304","4026",
"0500000US06045","Mendocino County, California","56378","1858",
"0500000US06047","Merced County, California","58861","1698",
"0500000US06049","Modoc County, California","51090","4051",
"0500000US06051","Mono County, California","71138","11569",
"0500000US06053","Monterey County, California","82013","1767",
"0500000US06055","Napa County, California","97498","3817",
"0500000US06057","Nevada County, California","74617","3763",
"0500000US06059","Orange County, California","100485","718",
"0500000US06061","Placer County, California","99734","1495",
"0500000US06063","Plumas County, California","57885","4555",
"0500000US06065","Riverside County, California","76066","833",
"0500000US06067","Sacramento County, California","76422","758",
"0500000US06069","San Benito County, California","95606","5887",
"0500000US06071","San Bernardino County, California","70287","765",
"0500000US06073","San Diego County, California","88240","741",
"0500000US06075","San Francisco County, California","126187","2010",
"0500000US06077","San Joaquin County, California","74962","1145",
"0500000US06079","San Luis Obispo County, California","82514","2487",
"0500000US06081","San Mateo County, California","136837","2151",
"0500000US06083","Santa Barbara County, California","84356","1598",
"0500000US06085","Santa Clara County, California","140258","1577",
"0500000US06087","Santa Cruz County, California","96093","2903",
"0500000US06089","Shasta County, California","61937","2140",
"0500000US06091","Sierra County, California","56152","7184",
"0500000US06093","Siskiyou County, California","49857","2637",
"0500000US06095","Solano County, California","89648","1708",
"0500000US06097","Sonoma County, California","91607","1792",
"0500000US06099","Stanislaus County, California","68368","1506",
"0500000US06101","Sutter County, California","67003","2559",
"0500000US06103","Tehama County, California","52901","3393",
"0500000US06105","Trinity County, California","42206","3065",
"0500000US06107","Tulare County, California","57394","1402",
"0500000US06109","Tuolumne County, California","66846","6779",
"0500000US06111","Ventura County, California","94150","1310",
"0500000US06113","Yolo County, California","78386","1935",
"0500000US06115","Yuba County, California","62666","3347",
"0500000US08001","Adams County, Colorado","78304","1212",
"0500000US08003","Alamosa County, Colorado","46217","4358",
"0500000US08005","Arapahoe County, Colorado","84947","1156",
"0500000US08007","Archuleta County, Colorado","62907","4523",
"0500000US08009","Baca County, Colorado","39891","5409",
"0500000US08011","Bent County, Colorado","40972","5402",
"0500000US08013","Boulder County, Colorado","92466","2254",
"0500000US08014","Broomfield County, Colorado","107570","2791",
"0500000US08015","Chaffee County, Colorado","61216","5139",
"0500000US08017","Cheyenne County, Colorado","69063","20340",
"0500000US08019","Clear Creek County, Colorado","76313","13258",
"0500000US08021","Conejos County, Colorado","38536","3580",
"0500000US08023","Costilla County, Colorado","35000","6469",
"0500000US08025","Crowley County, Colorado","37870","8317",
"0500000US08027","Custer County, Colorado","59877","10212",
"0500000US08029","Delta County, Colorado","51803","3395",
"0500000US08031","Denver County, Colorado","78177","1238",
"0500000US08033","Dolores County, Colorado","62500","13918",
"0500000US08035","Douglas County, Colorado","127443","2115",
"0500000US08037","Eagle County, Colorado","91338","4058",
"0500000US08039","Elbert County, Colorado","114904","6655",
"0500000US08041","El Paso County, Colorado","75909","817",
"0500000US08043","Fremont County, Colorado","53411","2748",
"0500000US08045","Garfield County, Colorado","77212","3936",
"0500000US08047","Gilpin County, Colorado","96784","16543",
"0500000US08049","Grand County, Colorado","69353","14934",
"0500000US08051","Gunnison County, Colorado","63341","3338",
"0500000US08053","Hinsdale County, Colorado","45714","15249",
"0500000US08055","Huerfano County, Colorado","45724","6356",
"0500000US08057","Jackson County, Colorado","44667","12575",
"0500000US08059","Jefferson County, Colorado","93933","1400",
"0500000US08061","Kiowa County, Colorado","45476","8129",
"0500000US08063","Kit Carson County, Colorado","52917","5977",
"0500000US08065","Lake County, Colorado","73099","8377",
"0500000US08067","La Plata County, Colorado","75089","3486",
"0500000US08069","Larimer County, Colorado","80664","1574",
"0500000US08071","Las Animas County, Colorado","45118","4348",
"0500000US08073","Lincoln County, Colorado","46894","6911",
"0500000US08075","Logan County, Colorado","50998","4444",
"0500000US08077","Mesa County, Colorado","62127","2136",
"0500000US08079","Mineral County, Colorado","55556","11864",
"0500000US08081","Moffat County, Colorado","58583","4509",
"0500000US08083","Montezuma County, Colorado","58335","4685",
"0500000US08085","Montrose County, Colorado","57225","4329",
"0500000US08087","Morgan County, Colorado","62914","4401",
"0500000US08089","Otero County, Colorado","45826","5751",
"0500000US08091","Ouray County, Colorado","67228","10333",
"0500000US08093","Park County, Colorado","77775","5900",
"0500000US08095","Phillips County, Colorado","50951","4988",
"0500000US08097","Pitkin County, Colorado","92708","12562",
"0500000US08099","Prowers County, Colorado","44984","5385",
"0500000US08101","Pueblo County, Colorado","53430","1537",
"0500000US08103","Rio Blanco County, Colorado","58239","5773",
"0500000US08105","Rio Grande County, Colorado","50287","4938",
"0500000US08107","Routt County, Colorado","83725","5755",
"0500000US08109","Saguache County, Colorado","48413","2682",
"0500000US08111","San Juan County, Colorado","63333","14108",
"0500000US08113","San Miguel County, Colorado","70965","5471",
"0500000US08115","Sedgwick County, Colorado","44405","7217",
"0500000US08117","Summit County, Colorado","93505","6657",
"0500000US08119","Teller County, Colorado","68677","7075",
"0500000US08121","Washington County, Colorado","54141","4413",
"0500000US08123","Weld County, Colorado","80843","1732",
"0500000US08125","Yuma County, Colorado","56327","7567",
"0500000US09001","Fairfield County, Connecticut","101194","1352",
"0500000US09003","Hartford County, Connecticut","80320","1086",
"0500000US09005","Litchfield County, Connecticut","84797","2786",
"0500000US09007","Middlesex County, Connecticut","90833","3007",
"0500000US09009","New Haven County, Connecticut","75043","1069",
"0500000US09011","New London County, Connecticut","79040","1703",
"0500000US09013","Tolland County, Connecticut","88525","3260",
"0500000US09015","Windham County, Connecticut","71418","2183",
"0500000US10001","Kent County, Delaware","63715","1759",
"0500000US10003","New Castle County, Delaware","78428","1622",
"0500000US10005","Sussex County, Delaware","68886","2079",
"0500000US11001","District of Columbia, District of Columbia","93547","1718",
"0500000US12001","Alachua County, Florida","53314","1446",
"0500000US12003","Baker County, Florida","63860","6513",
"0500000US12005","Bay County, Florida","60473","1830",
"0500000US12007","Bradford County, Florida","48803","4912",
"0500000US12009","Brevard County, Florida","63632","1363",
"0500000US12011","Broward County, Florida","64522","732",
"0500000US12013","Calhoun County, Florida","38098","3072",
"0500000US12015","Charlotte County, Florida","57887","1415",
"0500000US12017","Citrus County, Florida","48664","1580",
"0500000US12019","Clay County, Florida","74059","2987",
"0500000US12021","Collier County, Florida","75543","2266",
"0500000US12023","Columbia County, Florida","47750","2464",
"0500000US12027","DeSoto County, Florida","39945","2646",
"0500000US12029","Dixie County, Florida","44287","1687",
"0500000US12031","Duval County, Florida","59541","1098",
"0500000US12033","Escambia County, Florida","56605","1238",
"0500000US12035","Flagler County, Florida","62305","2313",
"0500000US12037","Franklin County, Florida","52679","4478",
"0500000US12039","Gadsden County, Florida","42661","2806",
"0500000US12041","Gilchrist County, Florida","50983","3258",
"0500000US12043","Glades County, Florida","38088","7848",
"0500000US12045","Gulf County, Florida","53812","5607",
"0500000US12047","Hamilton County, Florida","39346","5823",
"0500000US12049","Hardee County, Florida","41395","5733",
"0500000US12051","Hendry County, Florida","38843","3523",
"0500000US12053","Hernando County, Florida","53301","1459",
"0500000US12055","Highlands County, Florida","46895","2297",
"0500000US12057","Hillsborough County, Florida","64164","711",
"0500000US12059","Holmes County, Florida","41809","2992",
"0500000US12061","Indian River County, Florida","61594","1720",
"0500000US12063","Jackson County, Florida","43416","1726",
"0500000US12065","Jefferson County, Florida","53080","9340",
"0500000US12067","Lafayette County, Florida","56458","8579",
"0500000US12069","Lake County, Florida","60013","1714",
"0500000US12071","Lee County, Florida","63235","827",
"0500000US12073","Leon County, Florida","57359","1618",
"0500000US12075","Levy County, Florida","43029","2428",
"0500000US12077","Liberty County, Florida","42438","7336",
"0500000US12079","Madison County, Florida","39503","2964",
"0500000US12081","Manatee County, Florida","64964","1308",
"0500000US12083","Marion County, Florida","50808","1465",
"0500000US12085","Martin County, Florida","69769","2902",
"0500000US12086","Miami-Dade County, Florida","57815","711",
"0500000US12087","Monroe County, Florida","73153","3602",
"0500000US12089","Nassau County, Florida","77504","2521",
"0500000US12091","Okaloosa County, Florida","67390","2309",
"0500000US12093","Okeechobee County, Florida","47020","3178",
"0500000US12095","Orange County, Florida","65784","923",
"0500000US12097","Osceola County, Florida","58513","1734",
"0500000US12099","Palm Beach County, Florida","68874","1088",
"0500000US12101","Pasco County, Florida","58084","1217",
"0500000US12103","Pinellas County, Florida","60451","906",
"0500000US12105","Polk County, Florida","55099","846",
"0500000US12107","Putnam County, Florida","39975","2123",
"0500000US12109","St. Johns County, Florida","88794","2505",
"0500000US12111","St. Lucie County, Florida","59807","1709",
"0500000US12113","Santa Rosa County, Florida","77260","2678",
"0500000US12115","Sarasota County, Florida","69490","1378",
"0500000US12117","Seminole County, Florida","73002","2029",
"0500000US12119","Sumter County, Florida","63323","2738",
"0500000US12121","Suwannee County, Florida","47218","5074",
"0500000US12123","Taylor County, Florida","43563","6557",
"0500000US12125","Union County, Florida","55463","6385",
"0500000US12127","Volusia County, Florida","56786","1298",
"0500000US12129","Wakulla County, Florida","72941","3866",
"0500000US12131","Walton County, Florida","68111","3674",
"0500000US12133","Washington County, Florida","41806","3880",
"0500000US13001","Appling County, Georgia","39588","7624",
"0500000US13003","Atkinson County, Georgia","35741","7000",
"0500000US13005","Bacon County, Georgia","40391","4744",
"0500000US13007","Baker County, Georgia","33417","16333",
"0500000US13009","Baldwin County, Georgia","50413","3011",
"0500000US13011","Banks County, Georgia","57893","4374",
"0500000US13013","Barrow County, Georgia","68365","2997",
"0500000US13015","Bartow County, Georgia","65559","2688",
"0500000US13017","Ben Hill County, Georgia","34455","4971",
"0500000US13019","Berrien County, Georgia","44907","4762",
"0500000US13021","Bibb County, Georgia","43862","1778",
"0500000US13023","Bleckley County, Georgia","48786","5424",
"0500000US13025","Brantley County, Georgia","38211","9185",
"0500000US13027","Brooks County, Georgia","39770","4926",
"0500000US13029","Bryan County, Georgia","81032","3090",
"0500000US13031","Bulloch County, Georgia","50583","1938",
"0500000US13033","Burke County, Georgia","47837","2882",
"0500000US13035","Butts County, Georgia","53613","8586",
"0500000US13037","Calhoun County, Georgia","43549","5526",
"0500000US13039","Camden County, Georgia","61636","4778",
"0500000US13043","Candler County, Georgia","36763","8019",
"0500000US13045","Carroll County, Georgia","62498","3024",
"0500000US13047","Catoosa County, Georgia","62669","3795",
"0500000US13049","Charlton County, Georgia","45494","5791",
"0500000US13051","Chatham County, Georgia","61064","1705",
"0500000US13053","Chattahoochee County, Georgia","50018","8213",
"0500000US13055","Chattooga County, Georgia","37946","3361",
"0500000US13057","Cherokee County, Georgia","90681","2573",
"0500000US13059","Clarke County, Georgia","44070","2096",
"0500000US13061","Clay County, Georgia","35893","11404",
"0500000US13063","Clayton County, Georgia","51945","1739",
"0500000US13065","Clinch County, Georgia","47750","12801",
"0500000US13067","Cobb County, Georgia","86013","1553",
"0500000US13069","Coffee County, Georgia","44450","2335",
"0500000US13071","Colquitt County, Georgia","41623","3954",
"0500000US13073","Columbia County, Georgia","85928","2773",
"0500000US13075","Cook County, Georgia","45702","5927",
"0500000US13077","Coweta County, Georgia","83486","2974",
"0500000US13079","Crawford County, Georgia","53132","7113",
"0500000US13081","Crisp County, Georgia","41605","5317",
"0500000US13083","Dade County, Georgia","47675","5481",
"0500000US13085","Dawson County, Georgia","77630","6837",
"0500000US13087","Decatur County, Georgia","45134","3898",
"0500000US13089","DeKalb County, Georgia","69423","1227",
"0500000US13091","Dodge County, Georgia","41362","4028",
"0500000US13093","Dooly County, Georgia","39641","8584",
"0500000US13095","Dougherty County, Georgia","42225","1499",
"0500000US13097","Douglas County, Georgia","67731","3530",
"0500000US13099","Early County, Georgia","39665","5717",
"0500000US13101","Echols County, Georgia","45151","13283",
"0500000US13103","Effingham County, Georgia","72279","3264",
"0500000US13105","Elbert County, Georgia","39904","5350",
"0500000US13107","Emanuel County, Georgia","42880","3022",
"0500000US13109","Evans County, Georgia","49325","2988",
"0500000US13111","Fannin County, Georgia","49810","4252",
"0500000US13113","Fayette County, Georgia","96084","3873",
"0500000US13115","Floyd County, Georgia","52388","3499",
"0500000US13117","Forsyth County, Georgia","120999","2411",
"0500000US13119","Franklin County, Georgia","49636","4186",
"0500000US13121","Fulton County, Georgia","77635","1126",
"0500000US13123","Gilmer County, Georgia","60504","4370",
"0500000US13125","Glascock County, Georgia","53125","19674",
"0500000US13127","Glynn County, Georgia","60775","3433",
"0500000US13129","Gordon County, Georgia","50520","2054",
"0500000US13131","Grady County, Georgia","47721","4421",
"0500000US13133","Greene County, Georgia","65759","4593",
"0500000US13135","Gwinnett County, Georgia","75853","1283",
"0500000US13137","Habersham County, Georgia","56680","5574",
"0500000US13139","Hall County, Georgia","67571","2999",
"0500000US13141","Hancock County, Georgia","33946","5639",
"0500000US13143","Haralson County, Georgia","57752","4613",
"0500000US13145","Harris County, Georgia","82244","6860",
"0500000US13147","Hart County, Georgia","54506","10985",
"0500000US13149","Heard County, Georgia","55635","7400",
"0500000US13151","Henry County, Georgia","73491","1843",
"0500000US13153","Houston County, Georgia","70313","3057",
"0500000US13155","Irwin County, Georgia","42312","8098",
"0500000US13157","Jackson County, Georgia","73455","3843",
"0500000US13159","Jasper County, Georgia","52322","11497",
"0500000US13161","Jeff Davis County, Georgia","39668","5014",
"0500000US13163","Jefferson County, Georgia","42238","4150",
"0500000US13165","Jenkins County, Georgia","29061","3726",
"0500000US13167","Johnson County, Georgia","46292","6538",
"0500000US13169","Jones County, Georgia","61701","4404",
"0500000US13171","Lamar County, Georgia","53802","6017",
"0500000US13173","Lanier County, Georgia","33956","6175",
"0500000US13175","Laurens County, Georgia","42315","2140",
"0500000US13177","Lee County, Georgia","74935","5371",
"0500000US13179","Liberty County, Georgia","50617","2476",
"0500000US13181","Lincoln County, Georgia","44087","4202",
"0500000US13183","Long County, Georgia","52742","8858",
"0500000US13185","Lowndes County, Georgia","48703","2633",
"0500000US13187","Lumpkin County, Georgia","64179","7737",
"0500000US13189","McDuffie County, Georgia","50721","3877",
"0500000US13191","McIntosh County, Georgia","49951","5975",
"0500000US13193","Macon County, Georgia","33163","4285",
"0500000US13195","Madison County, Georgia","51854","5835",
"0500000US13197","Marion County, Georgia","47250","10890",
"0500000US13199","Meriwether County, Georgia","46789","4263",
"0500000US13201","Miller County, Georgia","51983","6500",
"0500000US13205","Mitchell County, Georgia","43427","4406",
"0500000US13207","Monroe County, Georgia","67154","3896",
"0500000US13209","Montgomery County, Georgia","48717","11104",
"0500000US13211","Morgan County, Georgia","71000","9719",
"0500000US13213","Murray County, Georgia","53821","3194",
"0500000US13215","Muscogee County, Georgia","50542","1957",
"0500000US13217","Newton County, Georgia","64767","2544",
"0500000US13219","Oconee County, Georgia","106165","8354",
"0500000US13221","Oglethorpe County, Georgia","58791","5391",
"0500000US13223","Paulding County, Georgia","80234","2686",
"0500000US13225","Peach County, Georgia","53215","5456",
"0500000US13227","Pickens County, Georgia","71637","4396",
"0500000US13229","Pierce County, Georgia","50820","3974",
"0500000US13231","Pike County, Georgia","76152","3844",
"0500000US13233","Polk County, Georgia","48958","3083",
"0500000US13235","Pulaski County, Georgia","44946","6433",
"0500000US13237","Putnam County, Georgia","55757","3385",
"0500000US13239","Quitman County, Georgia","31594","5210",
"0500000US13241","Rabun County, Georgia","48652","3141",
"0500000US13243","Randolph County, Georgia","28870","4220",
"0500000US13245","Richmond County, Georgia","46237","1498",
"0500000US13247","Rockdale County, Georgia","64230","3148",
"0500000US13249","Schley County, Georgia","50586","5425",
"0500000US13251","Screven County, Georgia","43167","5180",
"0500000US13253","Seminole County, Georgia","40579","4518",
"0500000US13255","Spalding County, Georgia","51972","3387",
"0500000US13257","Stephens County, Georgia","50194","4430",
"0500000US13259","Stewart County, Georgia","39020","8137",
"0500000US13261","Sumter County, Georgia","36687","2163",
"0500000US13263","Talbot County, Georgia","40719","7891",
"0500000US13265","Taliaferro County, Georgia","39670","1881",
"0500000US13267","Tattnall County, Georgia","49977","4918",
"0500000US13269","Taylor County, Georgia","36293","6300",
"0500000US13271","Telfair County, Georgia","42971","8031",
"0500000US13273","Terrell County, Georgia","38879","6394",
"0500000US13275","Thomas County, Georgia","52315","3150",
"0500000US13277","Tift County, Georgia","46245","4351",
"0500000US13279","Toombs County, Georgia","42975","3095",
"0500000US13281","Towns County, Georgia","53084","4066",
"0500000US13283","Treutlen County, Georgia","35441","9710",
"0500000US13285","Troup County, Georgia","49042","1803",
"0500000US13287","Turner County, Georgia","35828","5636",
"0500000US13289","Twiggs County, Georgia","45824","8601",
