"GEO_ID","NAME","B19013_001E","B19013_001M",
"0500000US05011","Bradley County, Arkansas","33745","1453",
"0500000US05013","Calhoun County, Arkansas","35000","6375",
"0500000US05015","Carroll County, Arkansas","36897","1593",
"0500000US05017","Chicot County, Arkansas","28086","2066",
"0500000US05019","Clark County, Arkansas","34109","2653",
"0500000US05021","Clay County, Arkansas","32057","2271",
"0500000US05023","Cleburne County, Arkansas","40768","2972",
"0500000US05025","Cleveland County, Arkansas","41586","4574",
"0500000US05027","Columbia County, Arkansas","37509","4401",
"0500000US05029","Conway County, Arkansas","37314","2774",
"0500000US05031","Craighead County, Arkansas","42085","1577",
"0500000US05033","Crawford County, Arkansas","40712","1545",
"0500000US05035","Crittenden County, Arkansas","37781","2578",
"0500000US05037","Cross County, Arkansas","37725","4235",
"0500000US05039","Dallas County, Arkansas","32554","2194",
"0500000US05041","Desha County, Arkansas","28457","2325",
"0500000US05043","Drew County, Arkansas","32351","2717",
"0500000US05045","Faulkner County, Arkansas","51095","1896",
"0500000US05047","Franklin County, Arkansas","39879","2178",
"0500000US05049","Fulton County, Arkansas","36244","3400",
"0500000US05051","Garland County, Arkansas","39558","1488",
"0500000US05053","Grant County, Arkansas","46074","3596",
"0500000US05055","Greene County, Arkansas","39500","2232",
"0500000US05057","Hempstead County, Arkansas","32587","3498",
"0500000US05059","Hot Spring County, Arkansas","41353","2812",
"0500000US05061","Howard County, Arkansas","38050","3521",
"0500000US05063","Independence County, Arkansas","36186","1751",
"0500000US05065","Izard County, Arkansas","31219","1640",
"0500000US05067","Jackson County, Arkansas","31512","2985",
"0500000US05069","Jefferson County, Arkansas","36799","1562",
"0500000US05071","Johnson County, Arkansas","32553","1637",
"0500000US05073","Lafayette County, Arkansas","31215","3178",
"0500000US05075","Lawrence County, Arkansas","33481","2541",
"0500000US05077","Lee County, Arkansas","26986","4018",
"0500000US05079","Lincoln County, Arkansas","32615","2830",
"0500000US05081","Little River County, Arkansas","39494","4659",
"0500000US05083","Logan County, Arkansas","36062","2429",
"0500000US05085","Lonoke County, Arkansas","52805","2263",
"0500000US05087","Madison County, Arkansas","37351","2021",
"0500000US05089","Marion County, Arkansas","33293","2604",
"0500000US05091","Miller County, Arkansas","40829","1729",
"0500000US05093","Mississippi County, Arkansas","34424","1806",
"0500000US05095","Monroe County, Arkansas","27571","2911",
"0500000US05097","Montgomery County, Arkansas","32293","2427",
"0500000US05099","Nevada County, Arkansas","31614","5731",
"0500000US05101","Newton County, Arkansas","32500","4427",
"0500000US05103","Ouachita County, Arkansas","32220","2271",
"0500000US05105","Perry County, Arkansas","42030","3859",
"0500000US05107","Phillips County, Arkansas","27183","2079",
"0500000US05109","Pike County, Arkansas","32045","2124",
"0500000US05111","Poinsett County, Arkansas","33238","2564",
"0500000US05113","Polk County, Arkansas","33558","2067",
"0500000US05115","Pope County, Arkansas","40818","2677",
"0500000US05117","Prairie County, Arkansas","36904","3448",
"0500000US05119","Pulaski County, Arkansas","46410","863",
"0500000US05121","Randolph County, Arkansas","36487","3478",
"0500000US05123","St. Francis County, Arkansas","31336","2516",
"0500000US05125","Saline County, Arkansas","55697","1675",
"0500000US05127","Scott County, Arkansas","36754","3250",
"0500000US05129","Searcy County, Arkansas","33610","3353",
"0500000US05131","Sebastian County, Arkansas","39208","1459",
"0500000US05133","Sevier County, Arkansas","36218","2702",
"0500000US05135","Sharp County, Arkansas","30826","1783",
"0500000US05137","Stone County, Arkansas","29982","2587",
"0500000US05139","Union County, Arkansas","38762","2136",
"0500000US05141","Van Buren County, Arkansas","31030","1975",
"0500000US05143","Washington County, Arkansas","41983","1034",
"0500000US05145","White County, Arkansas","42852","1872",
"0500000US05147","Woodruff County, Arkansas","27165","3861",
"0500000US05149","Yell County, Arkansas","37378","2651",
"0500000US06001","Alameda County, California","73775","762",
"0500000US06003","Alpine County, California","61343","4265",
"0500000US06005","Amador County, California","52964","3595",
"0500000US06007","Butte County, California","43165","1130",
"0500000US06009","Calaveras County, California","54936","3175",
"0500000US06011","Colusa County, California","50503","3403",
"0500000US06013","Contra Costa County, California","79799","955",
"0500000US06015","Del Norte County, California","39302","4825",
"0500000US06017","El Dorado County, California","68507","2109",
"0500000US06019","Fresno County, California","45201","713",
"0500000US06021","Glenn County, California","40106","4665",
"0500000US06023","Humboldt County, California","42153","1275",
"0500000US06025","Imperial County, California","41772","1696",
"0500000US06027","Inyo County, California","45625","2684",
"0500000US06029","Kern County, California","48574","913",
"0500000US06031","Kings County, California","47341","1550",
"0500000US06033","Lake County, California","35997","2154",
"0500000US06035","Lassen County, California","53351","3363",
"0500000US06037","Los Angeles County, California","55870","244",
"0500000US06039","Madera County, California","45490","1912",
"0500000US06041","Marin County, California","91529","2681",
"0500000US06043","Mariposa County, California","50560","3962",
"0500000US06045","Mendocino County, California","43290","1704",
"0500000US06047","Merced County, California","43066","1381",
"0500000US06049","Modoc County, California","38560","3271",
"0500000US06051","Mono County, California","61814","5460",
"0500000US06053","Monterey County, California","58582","983",
"0500000US06055","Napa County, California","70925","2288",
"0500000US06057","Nevada County, California","56949","2464",
"0500000US06059","Orange County, California","75998","548",
"0500000US06061","Placer County, California","73747","1204",
"0500000US06063","Plumas County, California","48032","3968",
"0500000US06065","Riverside County, California","56592","523",
"0500000US06067","Sacramento County, California","55615","606",
"0500000US06069","San Benito County, California","67874","2626",
"0500000US06071","San Bernardino County, California","54100","452",
"0500000US06073","San Diego County, California","63996","576",
"0500000US06075","San Francisco County, California","78378","1490",
"0500000US06077","San Joaquin County, California","53253","679",
"0500000US06079","San Luis Obispo County, California","59454","1455",
"0500000US06081","San Mateo County, California","91421","1320",
"0500000US06083","Santa Barbara County, California","63409","1372",
"0500000US06085","Santa Clara County, California","93854","745",
"0500000US06087","Santa Cruz County, California","66923","1815",
"0500000US06089","Shasta County, California","44556","1108",
"0500000US06091","Sierra County, California","43107","7027",
"0500000US06093","Siskiyou County, California","37495","1719",
"0500000US06095","Solano County, California","67341","1369",
"0500000US06097","Sonoma County, California","63799","1179",
"0500000US06099","Stanislaus County, California","49573","1110",
"0500000US06101","Sutter County, California","51527","1534",
"0500000US06103","Tehama County, California","42369","1978",
"0500000US06105","Trinity County, California","36862","5463",
"0500000US06107","Tulare County, California","42863","901",
"0500000US06109","Tuolumne County, California","48493","1823",
"0500000US06111","Ventura County, California","77335","779",
"0500000US06113","Yolo County, California","55508","1754",
"0500000US06115","Yuba County, California","45470","1777",
"0500000US08001","Adams County, Colorado","57421","949",
"0500000US08003","Alamosa County, Colorado","31400","3803",
"0500000US08005","Arapahoe County, Colorado","62213","714",
"0500000US08007","Archuleta County, Colorado","48186","4962",
"0500000US08009","Baca County, Colorado","38625","2604",
"0500000US08011","Bent County, Colorado","39053","2566",
"0500000US08013","Boulder County, Colorado","69407","1451",
"0500000US08014","Broomfield County, Colorado","80430","3515",
"0500000US08015","Chaffee County, Colorado","48528","3627",
"0500000US08017","Cheyenne County, Colorado","53900","6063",
"0500000US08019","Clear Creek County, Colorado","68531","4814",
"0500000US08021","Conejos County, Colorado","37357","5218",
"0500000US08023","Costilla County, Colorado","33594","9414",
"0500000US08025","Crowley County, Colorado","31534","6500",
"0500000US08027","Custer County, Colorado","32261","3144",
"0500000US08029","Delta County, Colorado","42389","2595",
"0500000US08031","Denver County, Colorado","51800","682",
"0500000US08033","Dolores County, Colorado","32578","5776",
"0500000US08035","Douglas County, Colorado","102626","1592",
"0500000US08037","Eagle County, Colorado","73774","5282",
"0500000US08039","Elbert County, Colorado","82154","4193",
"0500000US08041","El Paso County, Colorado","57487","819",
"0500000US08043","Fremont County, Colorado","40569","1721",
"0500000US08045","Garfield County, Colorado","57214","3527",
"0500000US08047","Gilpin County, Colorado","65851","9146",
"0500000US08049","Grand County, Colorado","64109","5270",
"0500000US08051","Gunnison County, Colorado","51371","6681",
"0500000US08053","Hinsdale County, Colorado","55682","6640",
"0500000US08055","Huerfano County, Colorado","32932","2905",
"0500000US08057","Jackson County, Colorado","45606","5368",
"0500000US08059","Jefferson County, Colorado","69698","878",
"0500000US08061","Kiowa County, Colorado","39375","4070",
"0500000US08063","Kit Carson County, Colorado","41495","5902",
"0500000US08065","Lake County, Colorado","46174","10542",
"0500000US08067","La Plata County, Colorado","58456","3191",
"0500000US08069","Larimer County, Colorado","58844","880",
"0500000US08071","Las Animas County, Colorado","45707","2024",
"0500000US08073","Lincoln County, Colorado","43701","7520",
"0500000US08075","Logan County, Colorado","41749","2723",
"0500000US08077","Mesa County, Colorado","48610","1538",
"0500000US08079","Mineral County, Colorado","47986","8085",
"0500000US08081","Moffat County, Colorado","50123","3328",
"0500000US08083","Montezuma County, Colorado","43431","1718",
"0500000US08085","Montrose County, Colorado","44885","2090",
"0500000US08087","Morgan County, Colorado","46223","2984",
"0500000US08089","Otero County, Colorado","32594","3069",
"0500000US08091","Ouray County, Colorado","60701","3328",
"0500000US08093","Park County, Colorado","60800","4938",
"0500000US08095","Phillips County, Colorado","44390","5034",
"0500000US08097","Pitkin County, Colorado","71060","9973",
"0500000US08099","Prowers County, Colorado","35408","3452",
"0500000US08101","Pueblo County, Colorado","41974","994",
"0500000US08103","Rio Blanco County, Colorado","63910","9403",
"0500000US08105","Rio Grande County, Colorado","38673","4112",
"0500000US08107","Routt County, Colorado","61095","4253",
"0500000US08109","Saguache County, Colorado","33398","3911",
"0500000US08111","San Juan County, Colorado","37679","5684",
"0500000US08113","San Miguel County, Colorado","59490","4113",
"0500000US08115","Sedgwick County, Colorado","43864","5780",
"0500000US08117","Summit County, Colorado","64521","6246",
"0500000US08119","Teller County, Colorado","62559","3881",
"0500000US08121","Washington County, Colorado","44271","3175",
"0500000US08123","Weld County, Colorado","58100","1267",
"0500000US08125","Yuma County, Colorado","43279","4448",
"0500000US09001","Fairfield County, Connecticut","83163","1142",
"0500000US09003","Hartford County, Connecticut","65499","738",
"0500000US09005","Litchfield County, Connecticut","72068","1422",
"0500000US09007","Middlesex County, Connecticut","77931","2128",
"0500000US09009","New Haven County, Connecticut","61646","600",
"0500000US09011","New London County, Connecticut","66693","1453",
"0500000US09013","Tolland County, Connecticut","79988","1696",
"0500000US09015","Windham County, Connecticut","59218","2931",
"0500000US10001","Kent County, Delaware","55169","1334",
"0500000US10003","New Castle County, Delaware","64857","954",
"0500000US10005","Sussex County, Delaware","53505","933",
"0500000US11001","District of Columbia, District of Columbia","69235","1127",
"0500000US12001","Alachua County, Florida","42045","1228",
"0500000US12003","Baker County, Florida","46865","4168",
"0500000US12005","Bay County, Florida","47274","1244",
"0500000US12007","Bradford County, Florida","40481","3914",
"0500000US12009","Brevard County, Florida","48483","859",
"0500000US12011","Broward County, Florida","51574","451",
"0500000US12013","Calhoun County, Florida","34053","2237",
"0500000US12015","Charlotte County, Florida","44265","1254",
"0500000US12017","Citrus County, Florida","38109","1405",
"0500000US12019","Clay County, Florida","59103","1944",
"0500000US12021","Collier County, Florida","56250","1194",
"0500000US12023","Columbia County, Florida","39194","2398",
"0500000US12027","DeSoto County, Florida","36114","1888",
"0500000US12029","Dixie County, Florida","35000","4448",
"0500000US12031","Duval County, Florida","47582","740",
"0500000US12033","Escambia County, Florida","44883","1106",
"0500000US12035","Flagler County, Florida","47733","1727",
"0500000US12037","Franklin County, Florida","37815","2690",
"0500000US12039","Gadsden County, Florida","36146","3031",
"0500000US12041","Gilchrist County, Florida","40984","3608",
"0500000US12043","Glades County, Florida","33609","4102",
"0500000US12045","Gulf County, Florida","40964","3150",
"0500000US12047","Hamilton County, Florida","35629","3777",
"0500000US12049","Hardee County, Florida","36094","2663",
"0500000US12051","Hendry County, Florida","36504","3095",
"0500000US12053","Hernando County, Florida","40457","1028",
"0500000US12055","Highlands County, Florida","35911","1085",
"0500000US12057","Hillsborough County, Florida","50122","450",
"0500000US12059","Holmes County, Florida","36236","3068",
"0500000US12061","Indian River County, Florida","44645","1367",
"0500000US12063","Jackson County, Florida","36310","1275",
"0500000US12065","Jefferson County, Florida","42866","4238",
"0500000US12067","Lafayette County, Florida","35720","6943",
"0500000US12069","Lake County, Florida","45465","1221",
"0500000US12071","Lee County, Florida","47908","590",
"0500000US12073","Leon County, Florida","46620","1140",
"0500000US12075","Levy County, Florida","35483","2410",
"0500000US12077","Liberty County, Florida","38990","3134",
"0500000US12079","Madison County, Florida","33520","2169",
"0500000US12081","Manatee County, Florida","49228","1011",
"0500000US12083","Marion County, Florida","39339","741",
"0500000US12085","Martin County, Florida","51703","1877",
"0500000US12086","Miami-Dade County, Florida","43099","456",
"0500000US12087","Monroe County, Florida","55449","2024",
"0500000US12089","Nassau County, Florida","55256","3069",
"0500000US12091","Okaloosa County, Florida","55768","1483",
"0500000US12093","Okeechobee County, Florida","35490","2158",
"0500000US12095","Orange County, Florida","47556","649",
"0500000US12097","Osceola County, Florida","44551","1097",
"0500000US12099","Palm Beach County, Florida","52878","510",
"0500000US12101","Pasco County, Florida","44518","731",
"0500000US12103","Pinellas County, Florida","45574","565",
"0500000US12105","Polk County, Florida","43063","730",
"0500000US12107","Putnam County, Florida","32714","1543",
"0500000US12109","St. Johns County, Florida","65575","1546",
"0500000US12111","St. Lucie County, Florida","42665","1233",
"0500000US12113","Santa Rosa County, Florida","58199","2085",
"0500000US12115","Sarasota County, Florida","50304","783",
"0500000US12117","Seminole County, Florida","57875","1074",
"0500000US12119","Sumter County, Florida","49874","1915",
"0500000US12121","Suwannee County, Florida","37879","4562",
"0500000US12123","Taylor County, Florida","36907","3679",
"0500000US12125","Union County, Florida","41476","3738",
"0500000US12127","Volusia County, Florida","41714","683",
"0500000US12129","Wakulla County, Florida","53143","4180",
"0500000US12131","Walton County, Florida","44468","2841",
"0500000US12133","Washington County, Florida","38563","1871",
"0500000US13001","Appling County, Georgia","38461","3345",
"0500000US13003","Atkinson County, Georgia","30403","3882",
"0500000US13005","Bacon County, Georgia","37698","4484",
"0500000US13007","Baker County, Georgia","45526","14215",
"0500000US13009","Baldwin County, Georgia","31758","2528",
"0500000US13011","Banks County, Georgia","42826","3970",
"0500000US13013","Barrow County, Georgia","53256","1518",
"0500000US13015","Bartow County, Georgia","48306","2109",
"0500000US13017","Ben Hill County, Georgia","30643","4059",
"0500000US13019","Berrien County, Georgia","31812","3574",
"0500000US13021","Bibb County, Georgia","36614","1131",
"0500000US13023","Bleckley County, Georgia","35507","5408",
"0500000US13025","Brantley County, Georgia","36301","4735",
"0500000US13027","Brooks County, Georgia","31686","2316",
"0500000US13029","Bryan County, Georgia","65123","3068",
"0500000US13031","Bulloch County, Georgia","35642","1834",
"0500000US13033","Burke County, Georgia","33299","2661",
"0500000US13035","Butts County, Georgia","47385","5195",
"0500000US13037","Calhoun County, Georgia","26309","5902",
"0500000US13039","Camden County, Georgia","52799","2132",
"0500000US13043","Candler County, Georgia","30518","3522",
"0500000US13045","Carroll County, Georgia","45009","1702",
"0500000US13047","Catoosa County, Georgia","50180","2516",
"0500000US13049","Charlton County, Georgia","41059","6366",
"0500000US13051","Chatham County, Georgia","46987","1079",
"0500000US13053","Chattahoochee County, Georgia","48488","6160",
"0500000US13055","Chattooga County, Georgia","32496","2604",
"0500000US13057","Cherokee County, Georgia","67371","2536",
"0500000US13059","Clarke County, Georgia","33430","1308",
"0500000US13061","Clay County, Georgia","21300","3835",
"0500000US13063","Clayton County, Georgia","40314","914",
"0500000US13065","Clinch County, Georgia","29125","10843",
"0500000US13067","Cobb County, Georgia","64657","845",
"0500000US13069","Coffee County, Georgia","34523","2260",
"0500000US13071","Colquitt County, Georgia","32233","1677",
"0500000US13073","Columbia County, Georgia","68516","1921",
"0500000US13075","Cook County, Georgia","34230","3567",
"0500000US13077","Coweta County, Georgia","61662","1687",
"0500000US13079","Crawford County, Georgia","41910","2963",
"0500000US13081","Crisp County, Georgia","36280","4363",
"0500000US13083","Dade County, Georgia","44992","4668",
"0500000US13085","Dawson County, Georgia","54457","2138",
"0500000US13087","Decatur County, Georgia","31090","3158",
"0500000US13089","DeKalb County, Georgia","50799","649",
"0500000US13091","Dodge County, Georgia","34812","3689",
"0500000US13093","Dooly County, Georgia","28251","2804",
"0500000US13095","Dougherty County, Georgia","31458","1569",
"0500000US13097","Douglas County, Georgia","52997","2326",
"0500000US13099","Early County, Georgia","35000","6289",
"0500000US13101","Echols County, Georgia","32667","7718",
"0500000US13103","Effingham County, Georgia","63903","3009",
"0500000US13105","Elbert County, Georgia","35170","3192",
"0500000US13107","Emanuel County, Georgia","33142","2386",
"0500000US13109","Evans County, Georgia","37804","3441",
"0500000US13111","Fannin County, Georgia","35441","2984",
"0500000US13113","Fayette County, Georgia","79993","2700",
"0500000US13115","Floyd County, Georgia","41046","1517",
"0500000US13117","Forsyth County, Georgia","87657","1814",
"0500000US13119","Franklin County, Georgia","35878","3798",
"0500000US13121","Fulton County, Georgia","56642","878",
"0500000US13123","Gilmer County, Georgia","39581","3673",
"0500000US13125","Glascock County, Georgia","40089","7652",
"0500000US13127","Glynn County, Georgia","45588","1920",
"0500000US13129","Gordon County, Georgia","42414","1937",
"0500000US13131","Grady County, Georgia","31653","2185",
"0500000US13133","Greene County, Georgia","41390","2903",
"0500000US13135","Gwinnett County, Georgia","60329","913",
"0500000US13137","Habersham County, Georgia","40689","2446",
"0500000US13139","Hall County, Georgia","51036","1075",
"0500000US13141","Hancock County, Georgia","24552","2164",
"0500000US13143","Haralson County, Georgia","41482","3752",
"0500000US13145","Harris County, Georgia","69060","6119",
"0500000US13147","Hart County, Georgia","36867","2997",
"0500000US13149","Heard County, Georgia","41354","4119",
"0500000US13151","Henry County, Georgia","60269","1305",
"0500000US13153","Houston County, Georgia","55170","1930",
"0500000US13155","Irwin County, Georgia","36729","6591",
"0500000US13157","Jackson County, Georgia","52857","2087",
"0500000US13159","Jasper County, Georgia","42099","2593",
"0500000US13161","Jeff Davis County, Georgia","36707","2561",
"0500000US13163","Jefferson County, Georgia","26796","1995",
"0500000US13165","Jenkins County, Georgia","28910","5803",
"0500000US13167","Johnson County, Georgia","36466","2404",
"0500000US13169","Jones County, Georgia","54512","4393",
"0500000US13171","Lamar County, Georgia","41038","3213",
"0500000US13173","Lanier County, Georgia","36904","9730",
"0500000US13175","Laurens County, Georgia","33487","2125",
"0500000US13177","Lee County, Georgia","60667","4138",
"0500000US13179","Liberty County, Georgia","43209","1640",
"0500000US13181","Lincoln County, Georgia","34596","5774",
"0500000US13183","Long County, Georgia","49317","4929",
"0500000US13185","Lowndes County, Georgia","37248","1611",
"0500000US13187","Lumpkin County, Georgia","42764","4279",
"0500000US13189","McDuffie County, Georgia","37899","4199",
"0500000US13191","McIntosh County, Georgia","45216","6295",
"0500000US13193","Macon County, Georgia","29295","3010",
"0500000US13195","Madison County, Georgia","43746","2368",
"0500000US13197","Marion County, Georgia","36271","2221",
"0500000US13199","Meriwether County, Georgia","36606","2785",
"0500000US13201","Miller County, Georgia","33224","2759",
"0500000US13205","Mitchell County, Georgia","31101","2123",
"0500000US13207","Monroe County, Georgia","47815","3723",
"0500000US13209","Montgomery County, Georgia","34653","4185",
"0500000US13211","Morgan County, Georgia","49746","4084",
"0500000US13213","Murray County, Georgia","34478","1787",
"0500000US13215","Muscogee County, Georgia","41362","1134",
"0500000US13217","Newton County, Georgia","49208","1585",
"0500000US13219","Oconee County, Georgia","75057","4928",
"0500000US13221","Oglethorpe County, Georgia","46901","6463",
"0500000US13223","Paulding County, Georgia","61153","1657",
"0500000US13225","Peach County, Georgia","39085","3654",
"0500000US13227","Pickens County, Georgia","50452","2886",
"0500000US13229","Pierce County, Georgia","41685","4290",
"0500000US13231","Pike County, Georgia","51985","2975",
"0500000US13233","Polk County, Georgia","39121","2706",
"0500000US13235","Pulaski County, Georgia","35430","3857",
"0500000US13237","Putnam County, Georgia","44058","3417",
"0500000US13239","Quitman County, Georgia","30313","6459",
"0500000US13241","Rabun County, Georgia","34043","4044",
"0500000US13243","Randolph County, Georgia","26837","5643",
"0500000US13245","Richmond County, Georgia","37704","1048",
"0500000US13247","Rockdale County, Georgia","52341","1518",
"0500000US13249","Schley County, Georgia","38537","3117",
"0500000US13251","Screven County, Georgia","34097","2471",
"0500000US13253","Seminole County, Georgia","34894","4187",
"0500000US13255","Spalding County, Georgia","40243","2311",
"0500000US13257","Stephens County, Georgia","40103","3400",
"0500000US13259","Stewart County, Georgia","21880","2285",
"0500000US13261","Sumter County, Georgia","33694","1913",
"0500000US13263","Talbot County, Georgia","34073","4088",
"0500000US13265","Taliaferro County, Georgia","24783","3599",
"0500000US13267","Tattnall County, Georgia","35346","3783",
"0500000US13269","Taylor County, Georgia","30288","4602",
"0500000US13271","Telfair County, Georgia","27760","2128",
"0500000US13273","Terrell County, Georgia","32602","7313",
"0500000US13275","Thomas County, Georgia","35515","2384",
"0500000US13277","Tift County, Georgia","34830","2764",
"0500000US13279","Toombs County, Georgia","31291","2166",
"0500000US13281","Towns County, Georgia","37425","2768",
"0500000US13283","Treutlen County, Georgia","40143","4089",
"0500000US13285","Troup County, Georgia","41906","2186",
"0500000US13287","Turner County, Georgia","29763","3191",
"0500000US13289","Twiggs County, Georgia","31285","3917",
"0500000US13291","Union County, Georgia","39179","4280",
"0500000US13293","Upson County, Georgia","34614","2395",
