"GEO_ID","NAME","B19013_001E","B19013_001M",
"0500000US06097","Sonoma County, California","63565","911",
"0500000US06099","Stanislaus County, California","49866","817",
"0500000US06101","Sutter County, California","50510","1655",
"0500000US06103","Tehama County, California","40307","1475",
"0500000US06105","Trinity County, California","36569","3475",
"0500000US06107","Tulare County, California","43803","776",
"0500000US06109","Tuolumne County, California","48169","2203",
"0500000US06111","Ventura County, California","76483","852",
"0500000US06113","Yolo County, California","57260","1807",
"0500000US06115","Yuba County, California","46641","2644",
"0500000US08001","Adams County, Colorado","56633","810",
"0500000US08003","Alamosa County, Colorado","38045","4412",
"0500000US08005","Arapahoe County, Colorado","60400","821",
"0500000US08007","Archuleta County, Colorado","54007","5108",
"0500000US08009","Baca County, Colorado","39497","2343",
"0500000US08011","Bent County, Colorado","36297","2488",
"0500000US08013","Boulder County, Colorado","67403","1382",
"0500000US08014","Broomfield County, Colorado","80483","3274",
"0500000US08015","Chaffee County, Colorado","45713","2384",
"0500000US08017","Cheyenne County, Colorado","50357","9249",
"0500000US08019","Clear Creek County, Colorado","60517","7690",
"0500000US08021","Conejos County, Colorado","32860","3491",
"0500000US08023","Costilla County, Colorado","25309","3731",
"0500000US08025","Crowley County, Colorado","38507","4518",
"0500000US08027","Custer County, Colorado","42534","14026",
"0500000US08029","Delta County, Colorado","42786","1738",
"0500000US08031","Denver County, Colorado","49091","774",
"0500000US08033","Dolores County, Colorado","43098","9362",
"0500000US08035","Douglas County, Colorado","101108","1569",
"0500000US08037","Eagle County, Colorado","71030","3988",
"0500000US08039","Elbert County, Colorado","80811","3920",
"0500000US08041","El Paso County, Colorado","57531","761",
"0500000US08043","Fremont County, Colorado","40893","1899",
"0500000US08045","Garfield County, Colorado","60215","4029",
"0500000US08047","Gilpin County, Colorado","62286","6949",
"0500000US08049","Grand County, Colorado","64416","5594",
"0500000US08051","Gunnison County, Colorado","50091","5127",
"0500000US08053","Hinsdale County, Colorado","54844","15598",
"0500000US08055","Huerfano County, Colorado","32754","3548",
"0500000US08057","Jackson County, Colorado","45298","4460",
"0500000US08059","Jefferson County, Colorado","68748","923",
"0500000US08061","Kiowa County, Colorado","41739","5413",
"0500000US08063","Kit Carson County, Colorado","42832","3416",
"0500000US08065","Lake County, Colorado","45082","10952",
"0500000US08067","La Plata County, Colorado","57407","2873",
"0500000US08069","Larimer County, Colorado","57927","1278",
"0500000US08071","Las Animas County, Colorado","41623","3620",
"0500000US08073","Lincoln County, Colorado","43807","4335",
"0500000US08075","Logan County, Colorado","41369","2952",
"0500000US08077","Mesa County, Colorado","51029","1477",
"0500000US08079","Mineral County, Colorado","52750","16268",
"0500000US08081","Moffat County, Colorado","51008","4296",
"0500000US08083","Montezuma County, Colorado","44102","3397",
"0500000US08085","Montrose County, Colorado","47139","2230",
"0500000US08087","Morgan County, Colorado","42829","2079",
"0500000US08089","Otero County, Colorado","31860","2723",
"0500000US08091","Ouray County, Colorado","66474","5916",
"0500000US08093","Park County, Colorado","62594","4008",
"0500000US08095","Phillips County, Colorado","45339","4698",
"0500000US08097","Pitkin County, Colorado","68621","7298",
"0500000US08099","Prowers County, Colorado","33671","1953",
"0500000US08101","Pueblo County, Colorado","41820","1020",
"0500000US08103","Rio Blanco County, Colorado","58393","7357",
"0500000US08105","Rio Grande County, Colorado","38329","2565",
"0500000US08107","Routt County, Colorado","65041","4369",
"0500000US08109","Saguache County, Colorado","32429","3424",
"0500000US08111","San Juan County, Colorado","37330","6520",
"0500000US08113","San Miguel County, Colorado","63766","7643",
"0500000US08115","Sedgwick County, Colorado","38401","2737",
"0500000US08117","Summit County, Colorado","64680","4305",
"0500000US08119","Teller County, Colorado","57970","3125",
"0500000US08121","Washington County, Colorado","43925","3357",
"0500000US08123","Weld County, Colorado","56589","1049",
"0500000US08125","Yuma County, Colorado","45033","5062",
"0500000US09001","Fairfield County, Connecticut","82614","1105",
"0500000US09003","Hartford County, Connecticut","64752","758",
"0500000US09005","Litchfield County, Connecticut","71345","1522",
"0500000US09007","Middlesex County, Connecticut","76659","1848",
"0500000US09009","New Haven County, Connecticut","62234","677",
"0500000US09011","New London County, Connecticut","68310","1246",
"0500000US09013","Tolland County, Connecticut","80887","1395",
"0500000US09015","Windham County, Connecticut","58489","2084",
"0500000US10001","Kent County, Delaware","55786","1614",
"0500000US10003","New Castle County, Delaware","64670","1021",
"0500000US10005","Sussex County, Delaware","52692","1013",
"0500000US11001","District of Columbia, District of Columbia","64267","977",
"0500000US12001","Alachua County, Florida","42818","1004",
"0500000US12003","Baker County, Florida","47149","4285",
"0500000US12005","Bay County, Florida","47364","1440",
"0500000US12007","Bradford County, Florida","39082","2755",
"0500000US12009","Brevard County, Florida","49099","878",
"0500000US12011","Broward County, Florida","51603","490",
"0500000US12013","Calhoun County, Florida","32480","2214",
"0500000US12015","Charlotte County, Florida","44596","1142",
"0500000US12017","Citrus County, Florida","39034","1070",
"0500000US12019","Clay County, Florida","59649","1678",
"0500000US12021","Collier County, Florida","56104","1070",
"0500000US12023","Columbia County, Florida","37534","2102",
"0500000US12027","DeSoto County, Florida","35683","1719",
"0500000US12029","Dixie County, Florida","35476","1711",
"0500000US12031","Duval County, Florida","48906","711",
"0500000US12033","Escambia County, Florida","43806","889",
"0500000US12035","Flagler County, Florida","48134","1822",
"0500000US12037","Franklin County, Florida","37428","3500",
"0500000US12039","Gadsden County, Florida","35593","3582",
"0500000US12041","Gilchrist County, Florida","36521","2707",
"0500000US12043","Glades County, Florida","35219","4531",
"0500000US12045","Gulf County, Florida","39535","4616",
"0500000US12047","Hamilton County, Florida","36875","3583",
"0500000US12049","Hardee County, Florida","36115","3554",
"0500000US12051","Hendry County, Florida","35736","2837",
"0500000US12053","Hernando County, Florida","41098","960",
"0500000US12055","Highlands County, Florida","35350","1033",
"0500000US12057","Hillsborough County, Florida","49450","553",
"0500000US12059","Holmes County, Florida","34928","3433",
"0500000US12061","Indian River County, Florida","45274","1506",
"0500000US12063","Jackson County, Florida","38917","1496",
"0500000US12065","Jefferson County, Florida","41163","3267",
"0500000US12067","Lafayette County, Florida","44180","7028",
"0500000US12069","Lake County, Florida","45663","976",
"0500000US12071","Lee County, Florida","48453","742",
"0500000US12073","Leon County, Florida","45915","1003",
"0500000US12075","Levy County, Florida","35093","2113",
"0500000US12077","Liberty County, Florida","39225","6885",
"0500000US12079","Madison County, Florida","34361","2243",
"0500000US12081","Manatee County, Florida","47910","896",
"0500000US12083","Marion County, Florida","39770","831",
"0500000US12085","Martin County, Florida","50573","1888",
"0500000US12086","Miami-Dade County, Florida","43464","436",
"0500000US12087","Monroe County, Florida","53418","1845",
"0500000US12089","Nassau County, Florida","57163","2382",
"0500000US12091","Okaloosa County, Florida","54118","1152",
"0500000US12093","Okeechobee County, Florida","34289","3056",
"0500000US12095","Orange County, Florida","48429","686",
"0500000US12097","Osceola County, Florida","44887","1146",
"0500000US12099","Palm Beach County, Florida","52806","512",
"0500000US12101","Pasco County, Florida","43787","661",
"0500000US12103","Pinellas County, Florida","46051","671",
"0500000US12105","Polk County, Florida","43606","713",
"0500000US12107","Putnam County, Florida","34429","1703",
"0500000US12109","St. Johns County, Florida","64346","1443",
"0500000US12111","St. Lucie County, Florida","43923","1069",
"0500000US12113","Santa Rosa County, Florida","57491","1774",
"0500000US12115","Sarasota County, Florida","48900","977",
"0500000US12117","Seminole County, Florida","58577","949",
"0500000US12119","Sumter County, Florida","46981","2324",
"0500000US12121","Suwannee County, Florida","36159","2620",
"0500000US12123","Taylor County, Florida","34634","2770",
"0500000US12125","Union County, Florida","43750","2490",
"0500000US12127","Volusia County, Florida","43419","671",
"0500000US12129","Wakulla County, Florida","53385","2992",
"0500000US12131","Walton County, Florida","44254","3049",
"0500000US12133","Washington County, Florida","38536","3010",
"0500000US13001","Appling County, Georgia","35875","2514",
"0500000US13003","Atkinson County, Georgia","28682","4026",
"0500000US13005","Bacon County, Georgia","33557","2553",
"0500000US13007","Baker County, Georgia","24219","5470",
"0500000US13009","Baldwin County, Georgia","35278","2893",
"0500000US13011","Banks County, Georgia","40162","4741",
"0500000US13013","Barrow County, Georgia","51202","1871",
"0500000US13015","Bartow County, Georgia","49543","2197",
"0500000US13017","Ben Hill County, Georgia","29162","2602",
"0500000US13019","Berrien County, Georgia","31506","2327",
"0500000US13021","Bibb County, Georgia","37920","1142",
"0500000US13023","Bleckley County, Georgia","37853","7169",
"0500000US13025","Brantley County, Georgia","37374","4021",
"0500000US13027","Brooks County, Georgia","35284","2553",
"0500000US13029","Bryan County, Georgia","63818","2784",
"0500000US13031","Bulloch County, Georgia","34403","1815",
"0500000US13033","Burke County, Georgia","31597","2783",
"0500000US13035","Butts County, Georgia","50722","6611",
"0500000US13037","Calhoun County, Georgia","30042","4998",
"0500000US13039","Camden County, Georgia","54155","2848",
"0500000US13043","Candler County, Georgia","35833","2682",
"0500000US13045","Carroll County, Georgia","46704","1406",
"0500000US13047","Catoosa County, Georgia","46143","2215",
"0500000US13049","Charlton County, Georgia","39511","3984",
"0500000US13051","Chatham County, Georgia","45653","891",
"0500000US13053","Chattahoochee County, Georgia","48684","4197",
"0500000US13055","Chattooga County, Georgia","32825","2512",
"0500000US13057","Cherokee County, Georgia","67928","1761",
"0500000US13059","Clarke County, Georgia","33846","1470",
"0500000US13061","Clay County, Georgia","22582","6191",
"0500000US13063","Clayton County, Georgia","42569","776",
"0500000US13065","Clinch County, Georgia","33967","4312",
"0500000US13067","Cobb County, Georgia","65180","797",
"0500000US13069","Coffee County, Georgia","35583","1866",
"0500000US13071","Colquitt County, Georgia","33186","2387",
"0500000US13073","Columbia County, Georgia","67295","2170",
"0500000US13075","Cook County, Georgia","35983","3534",
"0500000US13077","Coweta County, Georgia","60675","1940",
"0500000US13079","Crawford County, Georgia","39403","2136",
"0500000US13081","Crisp County, Georgia","32320","4724",
"0500000US13083","Dade County, Georgia","41677","2655",
"0500000US13085","Dawson County, Georgia","53289","2481",
"0500000US13087","Decatur County, Georgia","30061","2157",
"0500000US13089","DeKalb County, Georgia","51252","794",
"0500000US13091","Dodge County, Georgia","36042","4390",
"0500000US13093","Dooly County, Georgia","30789","4548",
"0500000US13095","Dougherty County, Georgia","31789","1274",
"0500000US13097","Douglas County, Georgia","54526","2085",
"0500000US13099","Early County, Georgia","29772","3625",
"0500000US13101","Echols County, Georgia","27933","7393",
"0500000US13103","Effingham County, Georgia","62953","2478",
"0500000US13105","Elbert County, Georgia","35053","3041",
"0500000US13107","Emanuel County, Georgia","31675","2273",
"0500000US13109","Evans County, Georgia","36602","2736",
"0500000US13111","Fannin County, Georgia","35446","2131",
"0500000US13113","Fayette County, Georgia","81242","2104",
"0500000US13115","Floyd County, Georgia","41442","2005",
"0500000US13117","Forsyth County, Georgia","87585","3509",
"0500000US13119","Franklin County, Georgia","32179","2894",
"0500000US13121","Fulton County, Georgia","57664","899",
"0500000US13123","Gilmer County, Georgia","37257","2947",
"0500000US13125","Glascock County, Georgia","32346","9769",
"0500000US13127","Glynn County, Georgia","49986","2925",
"0500000US13129","Gordon County, Georgia","40661","2100",
"0500000US13131","Grady County, Georgia","32206","2047",
"0500000US13133","Greene County, Georgia","40728","4295",
"0500000US13135","Gwinnett County, Georgia","61944","960",
"0500000US13137","Habersham County, Georgia","41894","2108",
"0500000US13139","Hall County, Georgia","52174","1127",
"0500000US13141","Hancock County, Georgia","22716","2561",
"0500000US13143","Haralson County, Georgia","39227","2244",
"0500000US13145","Harris County, Georgia","68816","3824",
"0500000US13147","Hart County, Georgia","35647","2415",
"0500000US13149","Heard County, Georgia","39947","5397",
"0500000US13151","Henry County, Georgia","62377","1699",
"0500000US13153","Houston County, Georgia","56265","1761",
"0500000US13155","Irwin County, Georgia","38770","8471",
"0500000US13157","Jackson County, Georgia","53393","2797",
"0500000US13159","Jasper County, Georgia","43768","3246",
"0500000US13161","Jeff Davis County, Georgia","35203","2599",
"0500000US13163","Jefferson County, Georgia","27612","2311",
"0500000US13165","Jenkins County, Georgia","27039","4693",
"0500000US13167","Johnson County, Georgia","34521","4211",
"0500000US13169","Jones County, Georgia","53085","3395",
"0500000US13171","Lamar County, Georgia","39224","2938",
"0500000US13173","Lanier County, Georgia","41867","5860",
"0500000US13175","Laurens County, Georgia","35912","2622",
"0500000US13177","Lee County, Georgia","58400","4384",
"0500000US13179","Liberty County, Georgia","44295","1530",
"0500000US13181","Lincoln County, Georgia","34347","6119",
"0500000US13183","Long County, Georgia","40044","7070",
"0500000US13185","Lowndes County, Georgia","38348","1587",
"0500000US13187","Lumpkin County, Georgia","44595","4013",
"0500000US13189","McDuffie County, Georgia","38855","2739",
"0500000US13191","McIntosh County, Georgia","39506","6067",
"0500000US13193","Macon County, Georgia","30906","2583",
"0500000US13195","Madison County, Georgia","41404","1977",
"0500000US13197","Marion County, Georgia","33875","5419",
"0500000US13199","Meriwether County, Georgia","37660","2364",
"0500000US13201","Miller County, Georgia","32432","3425",
"0500000US13205","Mitchell County, Georgia","32838","2555",
"0500000US13207","Monroe County, Georgia","47323","4265",
"0500000US13209","Montgomery County, Georgia","33569","3254",
"0500000US13211","Morgan County, Georgia","44908","4434",
"0500000US13213","Murray County, Georgia","36928","1975",
"0500000US13215","Muscogee County, Georgia","41443","1401",
"0500000US13217","Newton County, Georgia","51336","1638",
"0500000US13219","Oconee County, Georgia","77571","3276",
"0500000US13221","Oglethorpe County, Georgia","42428","5887",
"0500000US13223","Paulding County, Georgia","63190","2495",
"0500000US13225","Peach County, Georgia","41488","4290",
"0500000US13227","Pickens County, Georgia","50829","2450",
"0500000US13229","Pierce County, Georgia","39326","3304",
"0500000US13231","Pike County, Georgia","56658","4134",
"0500000US13233","Polk County, Georgia","38861","2423",
"0500000US13235","Pulaski County, Georgia","34659","9301",
"0500000US13237","Putnam County, Georgia","40115","4264",
"0500000US13239","Quitman County, Georgia","32750","5495",
"0500000US13241","Rabun County, Georgia","32995","4824",
"0500000US13243","Randolph County, Georgia","32688","6790",
"0500000US13245","Richmond County, Georgia","38952","1354",
"0500000US13247","Rockdale County, Georgia","54704","2181",
"0500000US13249","Schley County, Georgia","40612","5529",
"0500000US13251","Screven County, Georgia","34634","3279",
"0500000US13253","Seminole County, Georgia","28909","2298",
"0500000US13255","Spalding County, Georgia","40655","1560",
"0500000US13257","Stephens County, Georgia","37535","2535",
"0500000US13259","Stewart County, Georgia","28222","6240",
"0500000US13261","Sumter County, Georgia","33528","1688",
"0500000US13263","Talbot County, Georgia","26750","5528",
"0500000US13265","Taliaferro County, Georgia","24390","4276",
"0500000US13267","Tattnall County, Georgia","36520","3096",
"0500000US13269","Taylor County, Georgia","28402","3526",
"0500000US13271","Telfair County, Georgia","24469","2786",
"0500000US13273","Terrell County, Georgia","32855","4377",
"0500000US13275","Thomas County, Georgia","31471","2087",
"0500000US13277","Tift County, Georgia","37033","2493",
"0500000US13279","Toombs County, Georgia","31757","2303",
"0500000US13281","Towns County, Georgia","35843","3542",
"0500000US13283","Treutlen County, Georgia","35960","9840",
"0500000US13285","Troup County, Georgia","40246","2109",
"0500000US13287","Turner County, Georgia","27056","2472",
"0500000US13289","Twiggs County, Georgia","30533","4295",
"0500000US13291","Union County, Georgia","42125","5020",
"0500000US13293","Upson County, Georgia","34905","2273",
