"GEO_ID","NAME","B19013_001E","B19013_001M",
"0500000US01105","Perry County, Alabama","24537","2928",
"0500000US01107","Pickens County, Alabama","30330","2351",
"0500000US01109","Pike County, Alabama","32825","2455",
"0500000US01111","Randolph County, Alabama","36924","2722",
"0500000US01113","Russell County, Alabama","37049","2363",
"0500000US01115","St. Clair County, Alabama","51859","1549",
"0500000US01117","Shelby County, Alabama","70187","1477",
"0500000US01119","Sumter County, Alabama","19501","2420",
"0500000US01121","Talladega County, Alabama","35155","1837",
"0500000US01123","Tallapoosa County, Alabama","39206","2289",
"0500000US01125","Tuscaloosa County, Alabama","46565","1280",
"0500000US01127","Walker County, Alabama","35843","1700",
"0500000US01129","Washington County, Alabama","42811","2262",
"0500000US01131","Wilcox County, Alabama","23750","3287",
"0500000US01133","Winston County, Alabama","33194","2169",
"0500000US02013","Aleutians East Borough, Alaska","61518","2684",
"0500000US02016","Aleutians West Census Area, Alaska","84306","4743",
"0500000US02020","Anchorage Municipality, Alaska","78326","1872",
"0500000US02050","Bethel Census Area, Alaska","51012","2526",
"0500000US02060","Bristol Bay Borough, Alaska","79750","8886",
"0500000US02068","Denali Borough, Alaska","81544","6321",
"0500000US02070","Dillingham Census Area, Alaska","54173","1651",
"0500000US02090","Fairbanks North Star Borough, Alaska","71068","1964",
"0500000US02100","Haines Borough, Alaska","58750","18270",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","52419","7157",
"0500000US02110","Juneau City and Borough, Alaska","85746","2129",
"0500000US02122","Kenai Peninsula Borough, Alaska","63684","2337",
"0500000US02130","Ketchikan Gateway Borough, Alaska","64222","3557",
"0500000US02150","Kodiak Island Borough, Alaska","70887","5665",
"0500000US02158","Kusilvak Census Area, Alaska","38229","1809",
"0500000US02164","Lake and Peninsula Borough, Alaska","50781","9403",
"0500000US02170","Matanuska-Susitna Borough, Alaska","72983","1577",
"0500000US02180","Nome Census Area, Alaska","48868","1988",
"0500000US02185","North Slope Borough, Alaska","72576","8046",
"0500000US02188","Northwest Arctic Borough, Alaska","63648","2525",
"0500000US02195","Petersburg Borough, Alaska","67935","7678",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","48523","2745",
"0500000US02220","Sitka City and Borough, Alaska","70376","4235",
"0500000US02230","Skagway Municipality, Alaska","69318","6594",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","62670","8682",
"0500000US02261","Valdez-Cordova Census Area, Alaska","78810","5996",
"0500000US02275","Wrangell City and Borough, Alaska","48603","6199",
"0500000US02282","Yakutat City and Borough, Alaska","72500","17223",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","38491","1654",
"0500000US04001","Apache County, Arizona","31757","1377",
"0500000US04003","Cochise County, Arizona","45075","1485",
"0500000US04005","Coconino County, Arizona","50234","1876",
"0500000US04007","Gila County, Arizona","39751","1776",
"0500000US04009","Graham County, Arizona","45964","2599",
"0500000US04011","Greenlee County, Arizona","51628","5310",
"0500000US04012","La Paz County, Arizona","34466","4358",
"0500000US04013","Maricopa County, Arizona","54229","365",
"0500000US04015","Mohave County, Arizona","38488","1064",
"0500000US04017","Navajo County, Arizona","35921","1585",
"0500000US04019","Pima County, Arizona","46162","620",
"0500000US04021","Pinal County, Arizona","49477","1077",
"0500000US04023","Santa Cruz County, Arizona","40140","2637",
"0500000US04025","Yavapai County, Arizona","44748","1150",
"0500000US04027","Yuma County, Arizona","40743","1111",
"0500000US05001","Arkansas County, Arkansas","36411","2766",
"0500000US05003","Ashley County, Arkansas","34263","2352",
"0500000US05005","Baxter County, Arkansas","35396","2040",
"0500000US05007","Benton County, Arkansas","56239","1291",
"0500000US05009","Boone County, Arkansas","39251","1797",
"0500000US05011","Bradley County, Arkansas","33701","2360",
"0500000US05013","Calhoun County, Arkansas","36899","6334",
"0500000US05015","Carroll County, Arkansas","36897","2308",
"0500000US05017","Chicot County, Arkansas","28913","2578",
"0500000US05019","Clark County, Arkansas","35031","2501",
"0500000US05021","Clay County, Arkansas","32552","2465",
"0500000US05023","Cleburne County, Arkansas","42905","2785",
"0500000US05025","Cleveland County, Arkansas","43158","4010",
"0500000US05027","Columbia County, Arkansas","36619","3136",
"0500000US05029","Conway County, Arkansas","37732","3753",
"0500000US05031","Craighead County, Arkansas","42475","1586",
"0500000US05033","Crawford County, Arkansas","41268","1870",
"0500000US05035","Crittenden County, Arkansas","38004","2282",
"0500000US05037","Cross County, Arkansas","38103","3272",
"0500000US05039","Dallas County, Arkansas","34084","3929",
"0500000US05041","Desha County, Arkansas","27197","2543",
"0500000US05043","Drew County, Arkansas","32819","2479",
"0500000US05045","Faulkner County, Arkansas","51223","1885",
"0500000US05047","Franklin County, Arkansas","39285","1922",
"0500000US05049","Fulton County, Arkansas","37066","4108",
"0500000US05051","Garland County, Arkansas","38733","1804",
"0500000US05053","Grant County, Arkansas","46171","2233",
"0500000US05055","Greene County, Arkansas","41286","1835",
"0500000US05057","Hempstead County, Arkansas","32122","2918",
"0500000US05059","Hot Spring County, Arkansas","40000","2603",
"0500000US05061","Howard County, Arkansas","34229","3163",
"0500000US05063","Independence County, Arkansas","36265","1665",
"0500000US05065","Izard County, Arkansas","32630","2526",
"0500000US05067","Jackson County, Arkansas","31261","2306",
"0500000US05069","Jefferson County, Arkansas","36747","1832",
"0500000US05071","Johnson County, Arkansas","34139","3029",
"0500000US05073","Lafayette County, Arkansas","31194","2050",
"0500000US05075","Lawrence County, Arkansas","32379","2333",
"0500000US05077","Lee County, Arkansas","28393","3099",
"0500000US05079","Lincoln County, Arkansas","32580","3772",
"0500000US05081","Little River County, Arkansas","36205","2431",
"0500000US05083","Logan County, Arkansas","35325","2421",
"0500000US05085","Lonoke County, Arkansas","53631","1815",
"0500000US05087","Madison County, Arkansas","37691","2566",
"0500000US05089","Marion County, Arkansas","34195","1933",
"0500000US05091","Miller County, Arkansas","40317","1704",
"0500000US05093","Mississippi County, Arkansas","34612","1846",
"0500000US05095","Monroe County, Arkansas","27647","2257",
"0500000US05097","Montgomery County, Arkansas","33037","3000",
"0500000US05099","Nevada County, Arkansas","30691","6746",
"0500000US05101","Newton County, Arkansas","34536","4215",
"0500000US05103","Ouachita County, Arkansas","31293","2373",
"0500000US05105","Perry County, Arkansas","42346","4617",
"0500000US05107","Phillips County, Arkansas","26844","1699",
"0500000US05109","Pike County, Arkansas","33097","2443",
"0500000US05111","Poinsett County, Arkansas","33070","2520",
"0500000US05113","Polk County, Arkansas","33702","1934",
"0500000US05115","Pope County, Arkansas","39810","2382",
"0500000US05117","Prairie County, Arkansas","35833","3076",
"0500000US05119","Pulaski County, Arkansas","46140","890",
"0500000US05121","Randolph County, Arkansas","34044","3141",
"0500000US05123","St. Francis County, Arkansas","32105","2438",
"0500000US05125","Saline County, Arkansas","55817","1634",
"0500000US05127","Scott County, Arkansas","37321","3360",
"0500000US05129","Searcy County, Arkansas","33083","2407",
"0500000US05131","Sebastian County, Arkansas","38575","1454",
"0500000US05133","Sevier County, Arkansas","36579","3298",
"0500000US05135","Sharp County, Arkansas","30691","1775",
"0500000US05137","Stone County, Arkansas","29264","2701",
"0500000US05139","Union County, Arkansas","38678","2741",
"0500000US05141","Van Buren County, Arkansas","32312","2393",
"0500000US05143","Washington County, Arkansas","43524","1412",
"0500000US05145","White County, Arkansas","42554","2009",
"0500000US05147","Woodruff County, Arkansas","28993","2970",
"0500000US05149","Yell County, Arkansas","37804","2149",
"0500000US06001","Alameda County, California","75619","613",
"0500000US06003","Alpine County, California","52917","13603",
"0500000US06005","Amador County, California","54171","4208",
"0500000US06007","Butte County, California","43444","1068",
"0500000US06009","Calaveras County, California","53233","3774",
"0500000US06011","Colusa County, California","52168","2583",
"0500000US06013","Contra Costa County, California","80185","827",
"0500000US06015","Del Norte County, California","40847","4369",
"0500000US06017","El Dorado County, California","69584","1835",
"0500000US06019","Fresno County, California","45233","692",
"0500000US06021","Glenn County, California","39349","4204",
"0500000US06023","Humboldt County, California","42197","1183",
"0500000US06025","Imperial County, California","41079","1556",
"0500000US06027","Inyo County, California","45955","2280",
"0500000US06029","Kern County, California","49026","865",
"0500000US06031","Kings County, California","46481","1200",
"0500000US06033","Lake County, California","35578","2034",
"0500000US06035","Lassen County, California","51555","2789",
"0500000US06037","Los Angeles County, California","56196","270",
"0500000US06039","Madera County, California","45073","1837",
"0500000US06041","Marin County, California","93257","2610",
"0500000US06043","Mariposa County, California","47681","4294",
"0500000US06045","Mendocino County, California","42980","1757",
"0500000US06047","Merced County, California","42462","1214",
"0500000US06049","Modoc County, California","37860","4210",
"0500000US06051","Mono County, California","56944","10734",
"0500000US06053","Monterey County, California","58783","1121",
"0500000US06055","Napa County, California","71379","2063",
"0500000US06057","Nevada County, California","56521","2539",
"0500000US06059","Orange County, California","76509","426",
"0500000US06061","Placer County, California","73948","1220",
"0500000US06063","Plumas County, California","47333","3575",
"0500000US06065","Riverside County, California","56603","478",
"0500000US06067","Sacramento County, California","55987","594",
"0500000US06069","San Benito County, California","71077","2019",
"0500000US06071","San Bernardino County, California","53433","571",
"0500000US06073","San Diego County, California","64309","514",
"0500000US06075","San Francisco County, California","81294","1099",
"0500000US06077","San Joaquin County, California","53274","946",
"0500000US06079","San Luis Obispo County, California","60691","1137",
"0500000US06081","San Mateo County, California","93623","1412",
"0500000US06083","Santa Barbara County, California","63985","1293",
"0500000US06085","Santa Clara County, California","96310","783",
"0500000US06087","Santa Cruz County, California","67256","1534",
"0500000US06089","Shasta County, California","44620","1209",
"0500000US06091","Sierra County, California","42833","8464",
"0500000US06093","Siskiyou County, California","37170","1702",
"0500000US06095","Solano County, California","66828","1238",
"0500000US06097","Sonoma County, California","64240","1224",
"0500000US06099","Stanislaus County, California","50125","718",
"0500000US06101","Sutter County, California","52017","1350",
"0500000US06103","Tehama County, California","41001","2564",
"0500000US06105","Trinity County, California","34974","4081",
"0500000US06107","Tulare County, California","42031","920",
"0500000US06109","Tuolumne County, California","50306","2202",
"0500000US06111","Ventura County, California","77348","954",
"0500000US06113","Yolo County, California","54989","1553",
"0500000US06115","Yuba County, California","46892","1931",
"0500000US08001","Adams County, Colorado","58946","1016",
"0500000US08003","Alamosa County, Colorado","32395","6782",
"0500000US08005","Arapahoe County, Colorado","63265","942",
"0500000US08007","Archuleta County, Colorado","46646","4453",
"0500000US08009","Baca County, Colorado","38000","3517",
"0500000US08011","Bent County, Colorado","36791","5397",
"0500000US08013","Boulder County, Colorado","70961","1552",
"0500000US08014","Broomfield County, Colorado","81898","2803",
"0500000US08015","Chaffee County, Colorado","51092","2278",
"0500000US08017","Cheyenne County, Colorado","52554","3744",
"0500000US08019","Clear Creek County, Colorado","67710","3884",
"0500000US08021","Conejos County, Colorado","36652","4979",
"0500000US08023","Costilla County, Colorado","31321","5677",
"0500000US08025","Crowley County, Colorado","31151","4231",
"0500000US08027","Custer County, Colorado","35000","5776",
"0500000US08029","Delta County, Colorado","42452","2626",
"0500000US08031","Denver County, Colorado","53637","803",
"0500000US08033","Dolores County, Colorado","31875","3530",
"0500000US08035","Douglas County, Colorado","102964","1796",
"0500000US08037","Eagle County, Colorado","72214","3789",
"0500000US08039","Elbert County, Colorado","84963","4050",
"0500000US08041","El Paso County, Colorado","58206","869",
"0500000US08043","Fremont County, Colorado","40423","1747",
"0500000US08045","Garfield County, Colorado","56590","3065",
"0500000US08047","Gilpin County, Colorado","65670","10178",
"0500000US08049","Grand County, Colorado","63628","6543",
"0500000US08051","Gunnison County, Colorado","48071","3928",
"0500000US08053","Hinsdale County, Colorado","57083","6141",
"0500000US08055","Huerfano County, Colorado","31715","2861",
"0500000US08057","Jackson County, Colorado","46014","3111",
"0500000US08059","Jefferson County, Colorado","70164","712",
"0500000US08061","Kiowa County, Colorado","40304","3948",
"0500000US08063","Kit Carson County, Colorado","40603","5333",
"0500000US08065","Lake County, Colorado","45367","6912",
"0500000US08067","La Plata County, Colorado","60278","1974",
"0500000US08069","Larimer County, Colorado","59805","1055",
"0500000US08071","Las Animas County, Colorado","45067","2870",
"0500000US08073","Lincoln County, Colorado","39005","4134",
"0500000US08075","Logan County, Colorado","42319","3162",
"0500000US08077","Mesa County, Colorado","49322","1601",
"0500000US08079","Mineral County, Colorado","48125","8932",
"0500000US08081","Moffat County, Colorado","51387","3065",
"0500000US08083","Montezuma County, Colorado","43553","2152",
"0500000US08085","Montrose County, Colorado","43999","1949",
"0500000US08087","Morgan County, Colorado","48450","2093",
"0500000US08089","Otero County, Colorado","32311","3221",
"0500000US08091","Ouray County, Colorado","61624","3380",
"0500000US08093","Park County, Colorado","56969","5031",
"0500000US08095","Phillips County, Colorado","43639","4117",
"0500000US08097","Pitkin County, Colorado","71196","11001",
"0500000US08099","Prowers County, Colorado","40179","3470",
"0500000US08101","Pueblo County, Colorado","41286","901",
"0500000US08103","Rio Blanco County, Colorado","61842","7994",
"0500000US08105","Rio Grande County, Colorado","39672","4196",
"0500000US08107","Routt County, Colorado","64963","5211",
"0500000US08109","Saguache County, Colorado","33393","3124",
"0500000US08111","San Juan County, Colorado","36324","2185",
"0500000US08113","San Miguel County, Colorado","56047","6153",
"0500000US08115","Sedgwick County, Colorado","44191","5886",
"0500000US08117","Summit County, Colorado","67983","7621",
"0500000US08119","Teller County, Colorado","62372","3543",
"0500000US08121","Washington County, Colorado","45541","3034",
"0500000US08123","Weld County, Colorado","60572","923",
"0500000US08125","Yuma County, Colorado","43105","4306",
"0500000US09001","Fairfield County, Connecticut","84233","1252",
"0500000US09003","Hartford County, Connecticut","66395","636",
"0500000US09005","Litchfield County, Connecticut","72061","1357",
"0500000US09007","Middlesex County, Connecticut","79893","2048",
"0500000US09009","New Haven County, Connecticut","61640","688",
"0500000US09011","New London County, Connecticut","66233","1476",
"0500000US09013","Tolland County, Connecticut","79626","1920",
"0500000US09015","Windham County, Connecticut","59392","2221",
"0500000US10001","Kent County, Delaware","54976","1350",
"0500000US10003","New Castle County, Delaware","65476","783",
"0500000US10005","Sussex County, Delaware","53751","1168",
"0500000US11001","District of Columbia, District of Columbia","70848","843",
"0500000US12001","Alachua County, Florida","43073","1713",
"0500000US12003","Baker County, Florida","47121","4778",
"0500000US12005","Bay County, Florida","47368","1318",
"0500000US12007","Bradford County, Florida","41606","4845",
"0500000US12009","Brevard County, Florida","48925","739",
"0500000US12011","Broward County, Florida","51968","429",
"0500000US12013","Calhoun County, Florida","34510","2159",
"0500000US12015","Charlotte County, Florida","44244","1207",
"0500000US12017","Citrus County, Florida","38312","1593",
"0500000US12019","Clay County, Florida","58290","2010",
"0500000US12021","Collier County, Florida","57452","1354",
"0500000US12023","Columbia County, Florida","41926","1816",
"0500000US12027","DeSoto County, Florida","35165","2072",
"0500000US12029","Dixie County, Florida","36292","3886",
"0500000US12031","Duval County, Florida","47690","759",
"0500000US12033","Escambia County, Florida","45390","686",
"0500000US12035","Flagler County, Florida","47866","1719",
"0500000US12037","Franklin County, Florida","40401","3025",
"0500000US12039","Gadsden County, Florida","35567","2295",
"0500000US12041","Gilchrist County, Florida","40623","2651",
"0500000US12043","Glades County, Florida","34877","3327",
"0500000US12045","Gulf County, Florida","41788","3277",
"0500000US12047","Hamilton County, Florida","35048","3762",
"0500000US12049","Hardee County, Florida","35457","2524",
"0500000US12051","Hendry County, Florida","36771","2562",
"0500000US12053","Hernando County, Florida","40945","1067",
"0500000US12055","Highlands County, Florida","35093","1209",
"0500000US12057","Hillsborough County, Florida","50579","420",
"0500000US12059","Holmes County, Florida","35020","2493",
"0500000US12061","Indian River County, Florida","45798","1567",
"0500000US12063","Jackson County, Florida","35098","2007",
"0500000US12065","Jefferson County, Florida","43355","5203",
"0500000US12067","Lafayette County, Florida","35864","8175",
"0500000US12069","Lake County, Florida","46403","1069",
"0500000US12071","Lee County, Florida","48537","713",
"0500000US12073","Leon County, Florida","46745","1057",
"0500000US12075","Levy County, Florida","35782","1566",
"0500000US12077","Liberty County, Florida","39406","3719",
"0500000US12079","Madison County, Florida","32164","2184",
"0500000US12081","Manatee County, Florida","49675","862",
"0500000US12083","Marion County, Florida","39459","657",
"0500000US12085","Martin County, Florida","51593","1685",
"0500000US12086","Miami-Dade County, Florida","43129","454",
"0500000US12087","Monroe County, Florida","57290","1946",
"0500000US12089","Nassau County, Florida","54116","2461",
"0500000US12091","Okaloosa County, Florida","55880","1223",
"0500000US12093","Okeechobee County, Florida","35405","1546",
"0500000US12095","Orange County, Florida","47943","622",
"0500000US12097","Osceola County, Florida","44254","1296",
"0500000US12099","Palm Beach County, Florida","53363","511",
"0500000US12101","Pasco County, Florida","45064","745",
"0500000US12103","Pinellas County, Florida","45819","536",
"0500000US12105","Polk County, Florida","43162","880",
"0500000US12107","Putnam County, Florida","31715","939",
"0500000US12109","St. Johns County, Florida","66194","1602",
"0500000US12111","St. Lucie County, Florida","43459","1449",
"0500000US12113","Santa Rosa County, Florida","58923","2469",
"0500000US12115","Sarasota County, Florida","51766","769",
"0500000US12117","Seminole County, Florida","57010","1158",
"0500000US12119","Sumter County, Florida","50350","2179",
"0500000US12121","Suwannee County, Florida","36289","2169",
"0500000US12123","Taylor County, Florida","36181","3352",
"0500000US12125","Union County, Florida","39163","2891",
"0500000US12127","Volusia County, Florida","41117","718",
"0500000US12129","Wakulla County, Florida","50340","4378",
"0500000US12131","Walton County, Florida","44966","2763",
"0500000US12133","Washington County, Florida","38970","2275",
"0500000US13001","Appling County, Georgia","37135","3073",
"0500000US13003","Atkinson County, Georgia","30933","2584",
"0500000US13005","Bacon County, Georgia","37162","4097",
"0500000US13007","Baker County, Georgia","44297","9366",
"0500000US13009","Baldwin County, Georgia","32460","2489",
"0500000US13011","Banks County, Georgia","41472","3202",
"0500000US13013","Barrow County, Georgia","52012","2034",
"0500000US13015","Bartow County, Georgia","48893","2506",
"0500000US13017","Ben Hill County, Georgia","29994","2807",
"0500000US13019","Berrien County, Georgia","31835","4173",
"0500000US13021","Bibb County, Georgia","36519","858",
"0500000US13023","Bleckley County, Georgia","38991","5028",
"0500000US13025","Brantley County, Georgia","37206","4662",
"0500000US13027","Brooks County, Georgia","32663","3410",
"0500000US13029","Bryan County, Georgia","63327","2486",
"0500000US13031","Bulloch County, Georgia","36032","1674",
"0500000US13033","Burke County, Georgia","33641","2365",
"0500000US13035","Butts County, Georgia","41667","5920",
"0500000US13037","Calhoun County, Georgia","25513","3419",
"0500000US13039","Camden County, Georgia","52473","2324",
"0500000US13043","Candler County, Georgia","30185","3111",
"0500000US13045","Carroll County, Georgia","43586","2081",
"0500000US13047","Catoosa County, Georgia","50876","1459",
"0500000US13049","Charlton County, Georgia","42778","5730",
"0500000US13051","Chatham County, Georgia","47218","923",
"0500000US13053","Chattahoochee County, Georgia","43378","3089",
"0500000US13055","Chattooga County, Georgia","32913","2074",
"0500000US13057","Cherokee County, Georgia","68926","2411",
"0500000US13059","Clarke County, Georgia","32162","1188",
"0500000US13061","Clay County, Georgia","20438","3369",
"0500000US13063","Clayton County, Georgia","40938","934",
"0500000US13065","Clinch County, Georgia","24015","6144",
"0500000US13067","Cobb County, Georgia","65873","1188",
"0500000US13069","Coffee County, Georgia","33965","2469",
"0500000US13071","Colquitt County, Georgia","32409","1672",
"0500000US13073","Columbia County, Georgia","71021","1914",
"0500000US13075","Cook County, Georgia","35683","3270",
"0500000US13077","Coweta County, Georgia","62461","1834",
"0500000US13079","Crawford County, Georgia","41825","2688",
"0500000US13081","Crisp County, Georgia","31615","3405",
"0500000US13083","Dade County, Georgia","46434","4152",
"0500000US13085","Dawson County, Georgia","56943","3447",
"0500000US13087","Decatur County, Georgia","31284","2925",
"0500000US13089","DeKalb County, Georgia","51376","634",
"0500000US13091","Dodge County, Georgia","34271","2852",
"0500000US13093","Dooly County, Georgia","28696","2826",
"0500000US13095","Dougherty County, Georgia","32084","1315",
"0500000US13097","Douglas County, Georgia","53881","2368",
"0500000US13099","Early County, Georgia","31680","4146",
"0500000US13101","Echols County, Georgia","32959","4338",
"0500000US13103","Effingham County, Georgia","63100","2169",
"0500000US13105","Elbert County, Georgia","35388","3292",
"0500000US13107","Emanuel County, Georgia","32229","2779",
"0500000US13109","Evans County, Georgia","37865","3601",
"0500000US13111","Fannin County, Georgia","37049","2287",
"0500000US13113","Fayette County, Georgia","79066","2497",
"0500000US13115","Floyd County, Georgia","41549","1582",
"0500000US13117","Forsyth County, Georgia","88816","2165",
"0500000US13119","Franklin County, Georgia","33816","3408",
"0500000US13121","Fulton County, Georgia","57207","835",
"0500000US13123","Gilmer County, Georgia","40228","3768",
"0500000US13125","Glascock County, Georgia","40759","6727",
"0500000US13127","Glynn County, Georgia","45918","1884",
"0500000US13129","Gordon County, Georgia","41612","1876",
"0500000US13131","Grady County, Georgia","34187","2586",
"0500000US13133","Greene County, Georgia","42408","2167",
"0500000US13135","Gwinnett County, Georgia","60289","691",
"0500000US13137","Habersham County, Georgia","40907","2152",
"0500000US13139","Hall County, Georgia","51202","1016",
"0500000US13141","Hancock County, Georgia","24925","2624",
"0500000US13143","Haralson County, Georgia","41910","4156",
"0500000US13145","Harris County, Georgia","63824","6066",
"0500000US13147","Hart County, Georgia","37653","3017",
"0500000US13149","Heard County, Georgia","41525","3868",
"0500000US13151","Henry County, Georgia","60424","1382",
"0500000US13153","Houston County, Georgia","53270","2008",
"0500000US13155","Irwin County, Georgia","34156","5617",
"0500000US13157","Jackson County, Georgia","53379","2756",
"0500000US13159","Jasper County, Georgia","42368","2443",
"0500000US13161","Jeff Davis County, Georgia","36385","1879",
"0500000US13163","Jefferson County, Georgia","26557","2063",
"0500000US13165","Jenkins County, Georgia","24604","4183",
"0500000US13167","Johnson County, Georgia","34438","5003",
"0500000US13169","Jones County, Georgia","51857","3748",
"0500000US13171","Lamar County, Georgia","40344","2660",
"0500000US13173","Lanier County, Georgia","37605","7316",
"0500000US13175","Laurens County, Georgia","32356","1971",
"0500000US13177","Lee County, Georgia","61537","3729",
"0500000US13179","Liberty County, Georgia","42201","1401",
"0500000US13181","Lincoln County, Georgia","34243","5267",
"0500000US13183","Long County, Georgia","48863","4807",
"0500000US13185","Lowndes County, Georgia","36834","1205",
"0500000US13187","Lumpkin County, Georgia","43804","4188",
"0500000US13189","McDuffie County, Georgia","36656","3974",
"0500000US13191","McIntosh County, Georgia","42988","4556",
"0500000US13193","Macon County, Georgia","28684","3453",
"0500000US13195","Madison County, Georgia","41912","2632",
"0500000US13197","Marion County, Georgia","36242","2618",
"0500000US13199","Meriwether County, Georgia","35832","3364",
"0500000US13201","Miller County, Georgia","33983","3830",
"0500000US13205","Mitchell County, Georgia","31915","2571",
"0500000US13207","Monroe County, Georgia","48744","3540",
"0500000US13209","Montgomery County, Georgia","34672","2095",
"0500000US13211","Morgan County, Georgia","51820","4371",
"0500000US13213","Murray County, Georgia","35539","2859",
"0500000US13215","Muscogee County, Georgia","42306","1071",
"0500000US13217","Newton County, Georgia","49179","1840",
"0500000US13219","Oconee County, Georgia","72182","4982",
"0500000US13221","Oglethorpe County, Georgia","44226","3798",
"0500000US13223","Paulding County, Georgia","60109","1783",
"0500000US13225","Peach County, Georgia","41588","2893",
"0500000US13227","Pickens County, Georgia","54123","4466",
"0500000US13229","Pierce County, Georgia","40247","4379",
"0500000US13231","Pike County, Georgia","51338","3370",
"0500000US13233","Polk County, Georgia","37853","2768",
"0500000US13235","Pulaski County, Georgia","38750","6998",
"0500000US13237","Putnam County, Georgia","44299","3123",
"0500000US13239","Quitman County, Georgia","31487","5002",
"0500000US13241","Rabun County, Georgia","35211","3631",
"0500000US13243","Randolph County, Georgia","28377","5926",
"0500000US13245","Richmond County, Georgia","37424","1318",
"0500000US13247","Rockdale County, Georgia","50455","1946",
"0500000US13249","Schley County, Georgia","39375","3458",
"0500000US13251","Screven County, Georgia","34466","2114",
"0500000US13253","Seminole County, Georgia","34905","3103",
"0500000US13255","Spalding County, Georgia","40246","2344",
"0500000US13257","Stephens County, Georgia","40315","2971",
"0500000US13259","Stewart County, Georgia","21118","2214",
"0500000US13261","Sumter County, Georgia","32758","2525",
"0500000US13263","Talbot County, Georgia","34078","3045",
"0500000US13265","Taliaferro County, Georgia","26306","2695",
"0500000US13267","Tattnall County, Georgia","33980","4566",
"0500000US13269","Taylor County, Georgia","28143","4305",
"0500000US13271","Telfair County, Georgia","26449","2086",
"0500000US13273","Terrell County, Georgia","28688","4364",
"0500000US13275","Thomas County, Georgia","36641","1929",
"0500000US13277","Tift County, Georgia","37653","2622",
"0500000US13279","Toombs County, Georgia","33679","4663",
"0500000US13281","Towns County, Georgia","37000","2684",
"0500000US13283","Treutlen County, Georgia","38596","4213",
"0500000US13285","Troup County, Georgia","41489","1789",
"0500000US13287","Turner County, Georgia","31806","4370",
"0500000US13289","Twiggs County, Georgia","30468","3565",
"0500000US13291","Union County, Georgia","40799","3727",
"0500000US13293","Upson County, Georgia","35774","2147",
