"GEO_ID","NAME","B19013_001E","B19013_001M",
"0500000US05075","Lawrence County, Arkansas","43606","3565",
"0500000US05077","Lee County, Arkansas","33801","6518",
"0500000US05079","Lincoln County, Arkansas","50526","5374",
"0500000US05081","Little River County, Arkansas","58627","11485",
"0500000US05083","Logan County, Arkansas","51131","2630",
"0500000US05085","Lonoke County, Arkansas","68078","2801",
"0500000US05087","Madison County, Arkansas","51514","5932",
"0500000US05089","Marion County, Arkansas","42891","4867",
"0500000US05091","Miller County, Arkansas","47613","3922",
"0500000US05093","Mississippi County, Arkansas","50012","4432",
"0500000US05095","Monroe County, Arkansas","41786","10996",
"0500000US05097","Montgomery County, Arkansas","47103","3596",
"0500000US05099","Nevada County, Arkansas","43421","4219",
"0500000US05101","Newton County, Arkansas","50699","7025",
"0500000US05103","Ouachita County, Arkansas","47348","4748",
"0500000US05105","Perry County, Arkansas","53980","8161",
"0500000US05107","Phillips County, Arkansas","37458","4178",
"0500000US05109","Pike County, Arkansas","49248","3312",
"0500000US05111","Poinsett County, Arkansas","43440","2999",
"0500000US05113","Polk County, Arkansas","48449","4945",
"0500000US05115","Pope County, Arkansas","51678","2387",
"0500000US05117","Prairie County, Arkansas","47045","6739",
"0500000US05119","Pulaski County, Arkansas","58326","1739",
"0500000US05121","Randolph County, Arkansas","45993","4649",
"0500000US05123","St. Francis County, Arkansas","39822","3288",
"0500000US05125","Saline County, Arkansas","73236","3192",
"0500000US05127","Scott County, Arkansas","45340","5707",
"0500000US05129","Searcy County, Arkansas","42063","5502",
"0500000US05131","Sebastian County, Arkansas","54047","2341",
"0500000US05133","Sevier County, Arkansas","53567","2723",
"0500000US05135","Sharp County, Arkansas","43332","2537",
"0500000US05137","Stone County, Arkansas","37664","8139",
"0500000US05139","Union County, Arkansas","49745","5298",
"0500000US05141","Van Buren County, Arkansas","45768","3226",
"0500000US05143","Washington County, Arkansas","61985","2353",
"0500000US05145","White County, Arkansas","51144","3710",
"0500000US05147","Woodruff County, Arkansas","49608","3585",
"0500000US05149","Yell County, Arkansas","55879","6270",
"0500000US06001","Alameda County, California","122488","1231",
"0500000US06003","Alpine County, California","101125","17442",
"0500000US06005","Amador County, California","74853","6048",
"0500000US06007","Butte County, California","66085","2261",
"0500000US06009","Calaveras County, California","77526","3875",
"0500000US06011","Colusa County, California","69619","5745",
"0500000US06013","Contra Costa County, California","120020","1496",
"0500000US06015","Del Norte County, California","61149","4376",
"0500000US06017","El Dorado County, California","99246","3330",
"0500000US06019","Fresno County, California","67756","967",
"0500000US06021","Glenn County, California","64033","3963",
"0500000US06023","Humboldt County, California","57881","2131",
"0500000US06025","Imperial County, California","53847","2214",
"0500000US06027","Inyo County, California","63417","5453",
"0500000US06029","Kern County, California","63883","1325",
"0500000US06031","Kings County, California","68540","2253",
"0500000US06033","Lake County, California","56259","2439",
"0500000US06035","Lassen County, California","59515","3551",
"0500000US06037","Los Angeles County, California","83411","439",
"0500000US06039","Madera County, California","73543","2844",
"0500000US06041","Marin County, California","142019","4098",
"0500000US06043","Mariposa County, California","60021","5293",
"0500000US06045","Mendocino County, California","61335","2198",
"0500000US06047","Merced County, California","64772","2142",
"0500000US06049","Modoc County, California","54962","5389",
"0500000US06051","Mono County, California","82038","15388",
"0500000US06053","Monterey County, California","91043","1900",
"0500000US06055","Napa County, California","105809","2981",
"0500000US06057","Nevada County, California","79395","3823",
"0500000US06059","Orange County, California","109361","882",
"0500000US06061","Placer County, California","109375","1856",
"0500000US06063","Plumas County, California","67885","7772",
"0500000US06065","Riverside County, California","84505","1061",
"0500000US06067","Sacramento County, California","84010","816",
"0500000US06069","San Benito County, California","104451","5461",
"0500000US06071","San Bernardino County, California","77423","806",
"0500000US06073","San Diego County, California","96974","993",
"0500000US06075","San Francisco County, California","136689","1954",
"0500000US06077","San Joaquin County, California","82837","1448",
"0500000US06079","San Luis Obispo County, California","90158","2311",
"0500000US06081","San Mateo County, California","149907","2621",
"0500000US06083","Santa Barbara County, California","92332","1889",
"0500000US06085","Santa Clara County, California","153792","1545",
"0500000US06087","Santa Cruz County, California","104409","3173",
"0500000US06089","Shasta County, California","68347","2480",
"0500000US06091","Sierra County, California","61108","9237",
"0500000US06093","Siskiyou County, California","53898","2640",
"0500000US06095","Solano County, California","97037","1724",
"0500000US06097","Sonoma County, California","99266","1988",
"0500000US06099","Stanislaus County, California","74872","1371",
"0500000US06101","Sutter County, California","72654","3425",
"0500000US06103","Tehama County, California","59029","4103",
"0500000US06105","Trinity County, California","47317","5890",
"0500000US06107","Tulare County, California","64474","1489",
"0500000US06109","Tuolumne County, California","70432","4691",
"0500000US06111","Ventura County, California","102141","1528",
"0500000US06113","Yolo County, California","85097","2333",
"0500000US06115","Yuba County, California","66693","2796",
"0500000US08001","Adams County, Colorado","86297","1295",
"0500000US08003","Alamosa County, Colorado","52271","4812",
"0500000US08005","Arapahoe County, Colorado","92292","1197",
"0500000US08007","Archuleta County, Colorado","66813","9047",
"0500000US08009","Baca County, Colorado","42115","7290",
"0500000US08011","Bent County, Colorado","45776","5506",
"0500000US08013","Boulder County, Colorado","99770","2277",
"0500000US08014","Broomfield County, Colorado","117541","3337",
"0500000US08015","Chaffee County, Colorado","65703","4773",
"0500000US08017","Cheyenne County, Colorado","65577","16886",
"0500000US08019","Clear Creek County, Colorado","87169","19629",
"0500000US08021","Conejos County, Colorado","44093","2222",
"0500000US08023","Costilla County, Colorado","34578","3894",
"0500000US08025","Crowley County, Colorado","40685","7356",
"0500000US08027","Custer County, Colorado","66250","8149",
"0500000US08029","Delta County, Colorado","56349","3710",
"0500000US08031","Denver County, Colorado","85853","1295",
"0500000US08033","Dolores County, Colorado","64708","15872",
"0500000US08035","Douglas County, Colorado","139010","1825",
"0500000US08037","Eagle County, Colorado","98887","4834",
"0500000US08039","Elbert County, Colorado","124360","5503",
"0500000US08041","El Paso County, Colorado","82748","1229",
"0500000US08043","Fremont County, Colorado","56165","3295",
"0500000US08045","Garfield County, Colorado","82772","3541",
"0500000US08047","Gilpin County, Colorado","95902","18562",
"0500000US08049","Grand County, Colorado","79367","13357",
"0500000US08051","Gunnison County, Colorado","76538","9424",
"0500000US08053","Hinsdale County, Colorado","58712","8376",
"0500000US08055","Huerfano County, Colorado","49631","5676",
"0500000US08057","Jackson County, Colorado","38686","11308",
"0500000US08059","Jefferson County, Colorado","103167","1358",
"0500000US08061","Kiowa County, Colorado","45250","12860",
"0500000US08063","Kit Carson County, Colorado","58992","6334",
"0500000US08065","Lake County, Colorado","78942","10647",
"0500000US08067","La Plata County, Colorado","81936","2984",
"0500000US08069","Larimer County, Colorado","87199","2139",
"0500000US08071","Las Animas County, Colorado","48965","3893",
"0500000US08073","Lincoln County, Colorado","59167","10020",
"0500000US08075","Logan County, Colorado","54864","4203",
"0500000US08077","Mesa County, Colorado","68077","2075",
"0500000US08079","Mineral County, Colorado","58929","9399",
"0500000US08081","Moffat County, Colorado","63983","5415",
"0500000US08083","Montezuma County, Colorado","61377","5216",
"0500000US08085","Montrose County, Colorado","62817","4545",
"0500000US08087","Morgan County, Colorado","70471","3883",
"0500000US08089","Otero County, Colorado","47500","5935",
"0500000US08091","Ouray County, Colorado","78750","14026",
"0500000US08093","Park County, Colorado","85019","6450",
"0500000US08095","Phillips County, Colorado","58474","6683",
"0500000US08097","Pitkin County, Colorado","96123","6260",
"0500000US08099","Prowers County, Colorado","49422","4375",
"0500000US08101","Pueblo County, Colorado","59436","1906",
"0500000US08103","Rio Blanco County, Colorado","69882","7536",
"0500000US08105","Rio Grande County, Colorado","57591","5289",
"0500000US08107","Routt County, Colorado","95144","5677",
"0500000US08109","Saguache County, Colorado","51946","5979",
"0500000US08111","San Juan County, Colorado","67344","14111",
"0500000US08113","San Miguel County, Colorado","72829","6124",
"0500000US08115","Sedgwick County, Colorado","45855","8133",
"0500000US08117","Summit County, Colorado","100611","8401",
"0500000US08119","Teller County, Colorado","69655","8094",
"0500000US08121","Washington County, Colorado","59087","5105",
"0500000US08123","Weld County, Colorado","89182","1677",
"0500000US08125","Yuma County, Colorado","60118","7842",
"0500000US09110","Capitol Planning Region, Connecticut","88190","1229",
"0500000US09120","Greater Bridgeport Planning Region, Connecticut","83147","2305",
"0500000US09130","Lower Connecticut River Valley Planning Region, Connecticut","99742","2524",
"0500000US09140","Naugatuck Valley Planning Region, Connecticut","82939","2047",
"0500000US09150","Northeastern Connecticut Planning Region, Connecticut","83119","2527",
"0500000US09160","Northwest Hills Planning Region, Connecticut","87971","2758",
"0500000US09170","South Central Connecticut Planning Region, Connecticut","83617","1663",
"0500000US09180","Southeastern Connecticut Planning Region, Connecticut","80330","1765",
"0500000US09190","Western Connecticut Planning Region, Connecticut","118930","1895",
"0500000US10001","Kent County, Delaware","69278","1968",
"0500000US10003","New Castle County, Delaware","85309","2377",
"0500000US10005","Sussex County, Delaware","75406","1681",
"0500000US11001","District of Columbia, District of Columbia","101722","1569",
"0500000US12001","Alachua County, Florida","57566","1488",
"0500000US12003","Baker County, Florida","67872","8294",
"0500000US12005","Bay County, Florida","65999","2086",
"0500000US12007","Bradford County, Florida","54759","7455",
"0500000US12009","Brevard County, Florida","71308","1222",
"0500000US12011","Broward County, Florida","70331","780",
"0500000US12013","Calhoun County, Florida","41526","6138",
"0500000US12015","Charlotte County, Florida","62164","1688",
"0500000US12017","Citrus County, Florida","52569","2000",
"0500000US12019","Clay County, Florida","82242","2922",
"0500000US12021","Collier County, Florida","82011","1934",
"0500000US12023","Columbia County, Florida","53501","3291",
"0500000US12027","DeSoto County, Florida","45000","2941",
"0500000US12029","Dixie County, Florida","45057","6354",
"0500000US12031","Duval County, Florida","65579","1206",
"0500000US12033","Escambia County, Florida","61642","1340",
"0500000US12035","Flagler County, Florida","69251","2857",
"0500000US12037","Franklin County, Florida","58107","4380",
"0500000US12039","Gadsden County, Florida","45721","2564",
"0500000US12041","Gilchrist County, Florida","56823","3505",
"0500000US12043","Glades County, Florida","37221","7004",
"0500000US12045","Gulf County, Florida","56250","4603",
"0500000US12047","Hamilton County, Florida","47668","5797",
"0500000US12049","Hardee County, Florida","44665","7499",
"0500000US12051","Hendry County, Florida","49259","4850",
"0500000US12053","Hernando County, Florida","59202","1456",
"0500000US12055","Highlands County, Florida","53679","2624",
"0500000US12057","Hillsborough County, Florida","70612","909",
"0500000US12059","Holmes County, Florida","46063","3868",
"0500000US12061","Indian River County, Florida","67543","2000",
"0500000US12063","Jackson County, Florida","46144","2375",
"0500000US12065","Jefferson County, Florida","51573","8150",
"0500000US12067","Lafayette County, Florida","57852","12861",
"0500000US12069","Lake County, Florida","66239","1779",
"0500000US12071","Lee County, Florida","69368","834",
"0500000US12073","Leon County, Florida","61317","1523",
"0500000US12075","Levy County, Florida","49933","3435",
"0500000US12077","Liberty County, Florida","51723","7863",
"0500000US12079","Madison County, Florida","43386","5931",
"0500000US12081","Manatee County, Florida","71385","1814",
"0500000US12083","Marion County, Florida","55265","1592",
"0500000US12085","Martin County, Florida","77894","2073",
"0500000US12086","Miami-Dade County, Florida","64215","717",
"0500000US12087","Monroe County, Florida","80111","3496",
"0500000US12089","Nassau County, Florida","84085","2786",
"0500000US12091","Okaloosa County, Florida","73988","2524",
"0500000US12093","Okeechobee County, Florida","50476","4129",
"0500000US12095","Orange County, Florida","72629","1122",
"0500000US12097","Osceola County, Florida","64312","1799",
"0500000US12099","Palm Beach County, Florida","76066","1097",
"0500000US12101","Pasco County, Florida","63187","1384",
"0500000US12103","Pinellas County, Florida","66406","929",
"0500000US12105","Polk County, Florida","60901","1004",
"0500000US12107","Putnam County, Florida","44852","2826",
"0500000US12109","St. Johns County, Florida","100020","3732",
"0500000US12111","St. Lucie County, Florida","66154","1598",
"0500000US12113","Santa Rosa County, Florida","84715","2928",
"0500000US12115","Sarasota County, Florida","77213","1558",
"0500000US12117","Seminole County, Florida","79490","1995",
"0500000US12119","Sumter County, Florida","70105","3601",
"0500000US12121","Suwannee County, Florida","49729","5891",
"0500000US12123","Taylor County, Florida","46239","4776",
"0500000US12125","Union County, Florida","64043","8693",
"0500000US12127","Volusia County, Florida","63075","1287",
"0500000US12129","Wakulla County, Florida","72035","4005",
"0500000US12131","Walton County, Florida","74832","5234",
"0500000US12133","Washington County, Florida","47536","4379",
"0500000US13001","Appling County, Georgia","43268","6543",
"0500000US13003","Atkinson County, Georgia","38007","7563",
"0500000US13005","Bacon County, Georgia","43938","5615",
"0500000US13007","Baker County, Georgia","45417","11067",
"0500000US13009","Baldwin County, Georgia","54699","3336",
"0500000US13011","Banks County, Georgia","69096","10306",
"0500000US13013","Barrow County, Georgia","75053","4326",
"0500000US13015","Bartow County, Georgia","74812","2721",
"0500000US13017","Ben Hill County, Georgia","38255","4097",
"0500000US13019","Berrien County, Georgia","48670","6654",
"0500000US13021","Bibb County, Georgia","48897","2041",
"0500000US13023","Bleckley County, Georgia","56021","6452",
"0500000US13025","Brantley County, Georgia","40166","5738",
"0500000US13027","Brooks County, Georgia","42263","4957",
"0500000US13029","Bryan County, Georgia","90627","3371",
"0500000US13031","Bulloch County, Georgia","53675","2647",
"0500000US13033","Burke County, Georgia","50321","3155",
"0500000US13035","Butts County, Georgia","60076","6562",
"0500000US13037","Calhoun County, Georgia","48663","5912",
"0500000US13039","Camden County, Georgia","68104","4423",
"0500000US13043","Candler County, Georgia","45519","5629",
"0500000US13045","Carroll County, Georgia","66895","3720",
"0500000US13047","Catoosa County, Georgia","68896","3615",
"0500000US13049","Charlton County, Georgia","45770","3965",
"0500000US13051","Chatham County, Georgia","66171","1716",
"0500000US13053","Chattahoochee County, Georgia","52943","6755",
"0500000US13055","Chattooga County, Georgia","43556","3819",
"0500000US13057","Cherokee County, Georgia","100824","2363",
"0500000US13059","Clarke County, Georgia","48692","2464",
"0500000US13061","Clay County, Georgia","43264","13864",
"0500000US13063","Clayton County, Georgia","56207","2153",
"0500000US13065","Clinch County, Georgia","53350","15658",
"0500000US13067","Cobb County, Georgia","94244","1802",
"0500000US13069","Coffee County, Georgia","48398","3187",
"0500000US13071","Colquitt County, Georgia","47235","4294",
"0500000US13073","Columbia County, Georgia","92571","3536",
"0500000US13075","Cook County, Georgia","46706","8630",
"0500000US13077","Coweta County, Georgia","90031","2892",
"0500000US13079","Crawford County, Georgia","56948","7277",
"0500000US13081","Crisp County, Georgia","47463","9876",
"0500000US13083","Dade County, Georgia","59531","7802",
"0500000US13085","Dawson County, Georgia","84516","5754",
"0500000US13087","Decatur County, Georgia","47383","5797",
"0500000US13089","DeKalb County, Georgia","76044","1458",
"0500000US13091","Dodge County, Georgia","46091","5356",
"0500000US13093","Dooly County, Georgia","54109","7737",
"0500000US13095","Dougherty County, Georgia","45640","1246",
"0500000US13097","Douglas County, Georgia","76930","2793",
"0500000US13099","Early County, Georgia","48355","6313",
"0500000US13101","Echols County, Georgia","61184","8190",
"0500000US13103","Effingham County, Georgia","79474","3492",
"0500000US13105","Elbert County, Georgia","48190","3308",
"0500000US13107","Emanuel County, Georgia","47905","2738",
"0500000US13109","Evans County, Georgia","55222","4820",
"0500000US13111","Fannin County, Georgia","54857","4506",
"0500000US13113","Fayette County, Georgia","105910","2977",
"0500000US13115","Floyd County, Georgia","57868","3066",
"0500000US13117","Forsyth County, Georgia","131660","2258",
"0500000US13119","Franklin County, Georgia","52597","5926",
"0500000US13121","Fulton County, Georgia","86267","1215",
"0500000US13123","Gilmer County, Georgia","70334","5245",
"0500000US13125","Glascock County, Georgia","60469","19682",
"0500000US13127","Glynn County, Georgia","65970","2678",
"0500000US13129","Gordon County, Georgia","57555","3290",
"0500000US13131","Grady County, Georgia","51929","3920",
"0500000US13133","Greene County, Georgia","77527","9672",
"0500000US13135","Gwinnett County, Georgia","82296","1577",
"0500000US13137","Habersham County, Georgia","61292","4909",
"0500000US13139","Hall County, Georgia","74153","2650",
"0500000US13141","Hancock County, Georgia","31767","5552",
"0500000US13143","Haralson County, Georgia","65940","5987",
"0500000US13145","Harris County, Georgia","85936","6546",
"0500000US13147","Hart County, Georgia","61765","7872",
"0500000US13149","Heard County, Georgia","62965","9218",
"0500000US13151","Henry County, Georgia","79663","2089",
"0500000US13153","Houston County, Georgia","76968","4298",
"0500000US13155","Irwin County, Georgia","46383","5735",
"0500000US13157","Jackson County, Georgia","82056","4488",
"0500000US13159","Jasper County, Georgia","57374","9203",
"0500000US13161","Jeff Davis County, Georgia","41780","5991",
"0500000US13163","Jefferson County, Georgia","46865","4692",
"0500000US13165","Jenkins County, Georgia","31463","6072",
"0500000US13167","Johnson County, Georgia","47796","5713",
"0500000US13169","Jones County, Georgia","66288","4850",
"0500000US13171","Lamar County, Georgia","64966","10714",
"0500000US13173","Lanier County, Georgia","39971","4867",
"0500000US13175","Laurens County, Georgia","46776","3392",
"0500000US13177","Lee County, Georgia","83632","6587",
"0500000US13179","Liberty County, Georgia","55149","2670",
"0500000US13181","Lincoln County, Georgia","50754","7408",
"0500000US13183","Long County, Georgia","56819","6077",
"0500000US13185","Lowndes County, Georgia","52821","2045",
"0500000US13187","Lumpkin County, Georgia","67592","6551",
"0500000US13189","McDuffie County, Georgia","54752","3082",
"0500000US13191","McIntosh County, Georgia","51262","5614",
"0500000US13193","Macon County, Georgia","33960","3999",
"0500000US13195","Madison County, Georgia","53626","6505",
"0500000US13197","Marion County, Georgia","48836","7714",
"0500000US13199","Meriwether County, Georgia","52392","3656",
"0500000US13201","Miller County, Georgia","52132","16877",
"0500000US13205","Mitchell County, Georgia","45966","10580",
"0500000US13207","Monroe County, Georgia","74867","6076",
"0500000US13209","Montgomery County, Georgia","49138","7974",
"0500000US13211","Morgan County, Georgia","81524","9226",
"0500000US13213","Murray County, Georgia","60617","3413",
"0500000US13215","Muscogee County, Georgia","54561","1724",
"0500000US13217","Newton County, Georgia","70732","2582",
"0500000US13219","Oconee County, Georgia","116221","10609",
"0500000US13221","Oglethorpe County, Georgia","66672","8253",
"0500000US13223","Paulding County, Georgia","89237","3478",
"0500000US13225","Peach County, Georgia","60940","5707",
"0500000US13227","Pickens County, Georgia","72558","4448",
"0500000US13229","Pierce County, Georgia","54861","4477",
"0500000US13231","Pike County, Georgia","83866","5816",
"0500000US13233","Polk County, Georgia","51956","4304",
"0500000US13235","Pulaski County, Georgia","42545","10364",
"0500000US13237","Putnam County, Georgia","60825","7500",
"0500000US13239","Quitman County, Georgia","38889","9557",
"0500000US13241","Rabun County, Georgia","57261","5040",
"0500000US13243","Randolph County, Georgia","24638","4833",
"0500000US13245","Richmond County, Georgia","50605","2478",
"0500000US13247","Rockdale County, Georgia","68999","2772",
"0500000US13249","Schley County, Georgia","53274","8452",
"0500000US13251","Screven County, Georgia","49941","6792",
"0500000US13253","Seminole County, Georgia","46063","6089",
"0500000US13255","Spalding County, Georgia","57367","3966",
"0500000US13257","Stephens County, Georgia","52901","3887",
"0500000US13259","Stewart County, Georgia","43094","4315",
"0500000US13261","Sumter County, Georgia","38899","2499",
"0500000US13263","Talbot County, Georgia","48065","8340",
"0500000US13265","Taliaferro County, Georgia","45881","5287",
"0500000US13267","Tattnall County, Georgia","51868","4945",
"0500000US13269","Taylor County, Georgia","40727","7167",
"0500000US13271","Telfair County, Georgia","41801","11551",
"0500000US13273","Terrell County, Georgia","43507","10850",
"0500000US13275","Thomas County, Georgia","55958","3925",
"0500000US13277","Tift County, Georgia","52561","5143",
"0500000US13279","Toombs County, Georgia","47310","5272",
"0500000US13281","Towns County, Georgia","55574","3494",
