"GEO_ID","NAME","B19013_001E","B19013_001M",
"0500000US01117","Shelby County, Alabama","72310","1426",
"0500000US01119","Sumter County, Alabama","20428","2143",
"0500000US01121","Talladega County, Alabama","37923","1749",
"0500000US01123","Tallapoosa County, Alabama","39395","2619",
"0500000US01125","Tuscaloosa County, Alabama","48022","1149",
"0500000US01127","Walker County, Alabama","37025","1276",
"0500000US01129","Washington County, Alabama","40293","4335",
"0500000US01131","Wilcox County, Alabama","24442","3100",
"0500000US01133","Winston County, Alabama","33896","2242",
"0500000US02013","Aleutians East Borough, Alaska","65926","2430",
"0500000US02016","Aleutians West Census Area, Alaska","86964","5192",
"0500000US02020","Anchorage Municipality, Alaska","80862","1295",
"0500000US02050","Bethel Census Area, Alaska","53296","2598",
"0500000US02060","Bristol Bay Borough, Alaska","88000","13265",
"0500000US02068","Denali Borough, Alaska","81302","5330",
"0500000US02070","Dillingham Census Area, Alaska","56055","3915",
"0500000US02090","Fairbanks North Star Borough, Alaska","73831","2012",
"0500000US02100","Haines Borough, Alaska","53125","12741",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","54091","2879",
"0500000US02110","Juneau City and Borough, Alaska","87436","3015",
"0500000US02122","Kenai Peninsula Borough, Alaska","64891","2835",
"0500000US02130","Ketchikan Gateway Borough, Alaska","64162","3024",
"0500000US02150","Kodiak Island Borough, Alaska","73068","10017",
"0500000US02158","Kusilvak Census Area, Alaska","38160","1766",
"0500000US02164","Lake and Peninsula Borough, Alaska","43864","4294",
"0500000US02170","Matanuska-Susitna Borough, Alaska","73908","1841",
"0500000US02180","Nome Census Area, Alaska","51563","2671",
"0500000US02185","North Slope Borough, Alaska","72027","10301",
"0500000US02188","Northwest Arctic Borough, Alaska","61341","3146",
"0500000US02195","Petersburg Borough, Alaska","63940","4036",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","51887","2987",
"0500000US02220","Sitka City and Borough, Alaska","70160","4214",
"0500000US02230","Skagway Municipality, Alaska","64853","6486",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","63713","8661",
"0500000US02261","Valdez-Cordova Census Area, Alaska","82511","3249",
"0500000US02275","Wrangell City and Borough, Alaska","52986","7083",
"0500000US02282","Yakutat City and Borough, Alaska","66875","12552",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","38451","1628",
"0500000US04001","Apache County, Arizona","32460","1381",
"0500000US04003","Cochise County, Arizona","45383","1470",
"0500000US04005","Coconino County, Arizona","51106","1578",
"0500000US04007","Gila County, Arizona","40593","1420",
"0500000US04009","Graham County, Arizona","47422","3914",
"0500000US04011","Greenlee County, Arizona","51813","5787",
"0500000US04012","La Paz County, Arizona","36321","3103",
"0500000US04013","Maricopa County, Arizona","55676","332",
"0500000US04015","Mohave County, Arizona","39856","1002",
"0500000US04017","Navajo County, Arizona","36868","1318",
"0500000US04019","Pima County, Arizona","46764","511",
"0500000US04021","Pinal County, Arizona","51190","931",
"0500000US04023","Santa Cruz County, Arizona","38941","2732",
"0500000US04025","Yavapai County, Arizona","46638","1145",
"0500000US04027","Yuma County, Arizona","41467","1093",
"0500000US05001","Arkansas County, Arkansas","37330","2349",
"0500000US05003","Ashley County, Arkansas","36352","2068",
"0500000US05005","Baxter County, Arkansas","38115","1703",
"0500000US05007","Benton County, Arkansas","59016","1392",
"0500000US05009","Boone County, Arkansas","38664","1680",
"0500000US05011","Bradley County, Arkansas","34665","4304",
"0500000US05013","Calhoun County, Arkansas","35446","10134",
"0500000US05015","Carroll County, Arkansas","38145","2714",
"0500000US05017","Chicot County, Arkansas","29628","2176",
"0500000US05019","Clark County, Arkansas","35595","2201",
"0500000US05021","Clay County, Arkansas","32404","2126",
"0500000US05023","Cleburne County, Arkansas","41717","3422",
"0500000US05025","Cleveland County, Arkansas","42429","4886",
"0500000US05027","Columbia County, Arkansas","36507","3378",
"0500000US05029","Conway County, Arkansas","38266","3505",
"0500000US05031","Craighead County, Arkansas","43892","1571",
"0500000US05033","Crawford County, Arkansas","41792","1441",
"0500000US05035","Crittenden County, Arkansas","39407","2569",
"0500000US05037","Cross County, Arkansas","39306","3733",
"0500000US05039","Dallas County, Arkansas","35745","4058",
"0500000US05041","Desha County, Arkansas","26519","2194",
"0500000US05043","Drew County, Arkansas","33092","2906",
"0500000US05045","Faulkner County, Arkansas","50872","2115",
"0500000US05047","Franklin County, Arkansas","39482","2167",
"0500000US05049","Fulton County, Arkansas","35593","3705",
"0500000US05051","Garland County, Arkansas","40011","1693",
"0500000US05053","Grant County, Arkansas","49195","4080",
"0500000US05055","Greene County, Arkansas","42755","2814",
"0500000US05057","Hempstead County, Arkansas","34072","3071",
"0500000US05059","Hot Spring County, Arkansas","42589","3633",
"0500000US05061","Howard County, Arkansas","34672","3156",
"0500000US05063","Independence County, Arkansas","37592","2510",
"0500000US05065","Izard County, Arkansas","35188","2807",
"0500000US05067","Jackson County, Arkansas","31245","2167",
"0500000US05069","Jefferson County, Arkansas","36377","1947",
"0500000US05071","Johnson County, Arkansas","34031","2839",
"0500000US05073","Lafayette County, Arkansas","29882","2989",
"0500000US05075","Lawrence County, Arkansas","33381","3187",
"0500000US05077","Lee County, Arkansas","25724","4406",
"0500000US05079","Lincoln County, Arkansas","32369","3450",
"0500000US05081","Little River County, Arkansas","35396","2534",
"0500000US05083","Logan County, Arkansas","36463","2511",
"0500000US05085","Lonoke County, Arkansas","56156","1877",
"0500000US05087","Madison County, Arkansas","39839","2616",
"0500000US05089","Marion County, Arkansas","33726","2139",
"0500000US05091","Miller County, Arkansas","39955","1581",
"0500000US05093","Mississippi County, Arkansas","35003","1909",
"0500000US05095","Monroe County, Arkansas","31541","4692",
"0500000US05097","Montgomery County, Arkansas","35103","3209",
"0500000US05099","Nevada County, Arkansas","30750","5513",
"0500000US05101","Newton County, Arkansas","33176","4912",
"0500000US05103","Ouachita County, Arkansas","31233","2832",
"0500000US05105","Perry County, Arkansas","45819","4174",
"0500000US05107","Phillips County, Arkansas","26829","2185",
"0500000US05109","Pike County, Arkansas","34519","2928",
"0500000US05111","Poinsett County, Arkansas","35163","1962",
"0500000US05113","Polk County, Arkansas","33202","2099",
"0500000US05115","Pope County, Arkansas","40534","2200",
"0500000US05117","Prairie County, Arkansas","37500","4580",
"0500000US05119","Pulaski County, Arkansas","47101","921",
"0500000US05121","Randolph County, Arkansas","36318","3064",
"0500000US05123","St. Francis County, Arkansas","35066","2235",
"0500000US05125","Saline County, Arkansas","57632","1951",
"0500000US05127","Scott County, Arkansas","37861","3258",
"0500000US05129","Searcy County, Arkansas","35542","3624",
"0500000US05131","Sebastian County, Arkansas","40023","1445",
"0500000US05133","Sevier County, Arkansas","38956","4671",
"0500000US05135","Sharp County, Arkansas","31068","1805",
"0500000US05137","Stone County, Arkansas","30486","3065",
"0500000US05139","Union County, Arkansas","39836","2576",
"0500000US05141","Van Buren County, Arkansas","34576","3293",
"0500000US05143","Washington County, Arkansas","45442","1023",
"0500000US05145","White County, Arkansas","42197","1798",
"0500000US05147","Woodruff County, Arkansas","30383","2042",
"0500000US05149","Yell County, Arkansas","39323","1899",
"0500000US06001","Alameda County, California","79831","739",
"0500000US06003","Alpine County, California","62375","5989",
"0500000US06005","Amador County, California","57032","3247",
"0500000US06007","Butte County, California","44366","1131",
"0500000US06009","Calaveras County, California","53502","3912",
"0500000US06011","Colusa County, California","54946","3336",
"0500000US06013","Contra Costa County, California","82881","984",
"0500000US06015","Del Norte County, California","42363","3792",
"0500000US06017","El Dorado County, California","72586","1756",
"0500000US06019","Fresno County, California","45963","661",
"0500000US06021","Glenn County, California","41699","3688",
"0500000US06023","Humboldt County, California","42685","1286",
"0500000US06025","Imperial County, California","42560","1587",
"0500000US06027","Inyo County, California","47278","3449",
"0500000US06029","Kern County, California","49788","909",
"0500000US06031","Kings County, California","47241","1395",
"0500000US06033","Lake County, California","36132","2745",
"0500000US06035","Lassen County, California","51457","2483",
"0500000US06037","Los Angeles County, California","57952","331",
"0500000US06039","Madera County, California","45742","1704",
"0500000US06041","Marin County, California","100310","1876",
"0500000US06043","Mariposa County, California","49265","3372",
"0500000US06045","Mendocino County, California","43510","1518",
"0500000US06047","Merced County, California","44397","1141",
"0500000US06049","Modoc County, California","41194","3818",
"0500000US06051","Mono County, California","58937","6409",
"0500000US06053","Monterey County, California","60889","992",
"0500000US06055","Napa County, California","74609","1865",
"0500000US06057","Nevada County, California","57429","2569",
"0500000US06059","Orange County, California","78145","490",
"0500000US06061","Placer County, California","76926","1293",
"0500000US06063","Plumas County, California","50125","3068",
"0500000US06065","Riverside County, California","57972","542",
"0500000US06067","Sacramento County, California","57509","578",
"0500000US06069","San Benito County, California","73814","3746",
"0500000US06071","San Bernardino County, California","54469","559",
"0500000US06073","San Diego County, California","66529","460",
"0500000US06075","San Francisco County, California","87701","1447",
"0500000US06077","San Joaquin County, California","55045","896",
"0500000US06079","San Luis Obispo County, California","64014","1807",
"0500000US06081","San Mateo County, California","98546","1232",
"0500000US06083","Santa Barbara County, California","65161","1202",
"0500000US06085","Santa Clara County, California","101173","661",
"0500000US06087","Santa Cruz County, California","70088","1935",
"0500000US06089","Shasta County, California","45582","963",
"0500000US06091","Sierra County, California","43984","11767",
"0500000US06093","Siskiyou County, California","38524","2078",
"0500000US06095","Solano County, California","69227","1596",
"0500000US06097","Sonoma County, California","66833","1161",
"0500000US06099","Stanislaus County, California","51591","797",
"0500000US06101","Sutter County, California","52943","1645",
"0500000US06103","Tehama County, California","40687","2118",
"0500000US06105","Trinity County, California","35270","3838",
"0500000US06107","Tulare County, California","42789","1042",
"0500000US06109","Tuolumne County, California","50731","1795",
"0500000US06111","Ventura County, California","78593","962",
"0500000US06113","Yolo County, California","57663","1664",
"0500000US06115","Yuba County, California","48739","2031",
"0500000US08001","Adams County, Colorado","61444","985",
"0500000US08003","Alamosa County, Colorado","32385","3599",
"0500000US08005","Arapahoe County, Colorado","66288","628",
"0500000US08007","Archuleta County, Colorado","45607","4241",
"0500000US08009","Baca County, Colorado","37477","3196",
"0500000US08011","Bent County, Colorado","34773","5957",
"0500000US08013","Boulder County, Colorado","72282","1203",
"0500000US08014","Broomfield County, Colorado","83334","2790",
"0500000US08015","Chaffee County, Colorado","50993","2307",
"0500000US08017","Cheyenne County, Colorado","54375","3787",
"0500000US08019","Clear Creek County, Colorado","68250","5320",
"0500000US08021","Conejos County, Colorado","34630","2794",
"0500000US08023","Costilla County, Colorado","26610","3906",
"0500000US08025","Crowley County, Colorado","31719","3534",
"0500000US08027","Custer County, Colorado","38605","4710",
"0500000US08029","Delta County, Colorado","42011","2339",
"0500000US08031","Denver County, Colorado","56258","883",
"0500000US08033","Dolores County, Colorado","32240","3582",
"0500000US08035","Douglas County, Colorado","105759","1690",
"0500000US08037","Eagle County, Colorado","78763","3924",
"0500000US08039","Elbert County, Colorado","87288","3230",
"0500000US08041","El Paso County, Colorado","60219","868",
"0500000US08043","Fremont County, Colorado","42308","1887",
"0500000US08045","Garfield County, Colorado","61300","2979",
"0500000US08047","Gilpin County, Colorado","67544","11078",
"0500000US08049","Grand County, Colorado","67623","4520",
"0500000US08051","Gunnison County, Colorado","50746","3990",
"0500000US08053","Hinsdale County, Colorado","51250","10651",
"0500000US08055","Huerfano County, Colorado","33257","3275",
"0500000US08057","Jackson County, Colorado","45053","5212",
"0500000US08059","Jefferson County, Colorado","72017","732",
"0500000US08061","Kiowa County, Colorado","38385","3646",
"0500000US08063","Kit Carson County, Colorado","44449","6458",
"0500000US08065","Lake County, Colorado","46928","12843",
"0500000US08067","La Plata County, Colorado","61910","2330",
"0500000US08069","Larimer County, Colorado","61942","1051",
"0500000US08071","Las Animas County, Colorado","42808","3023",
"0500000US08073","Lincoln County, Colorado","40438","3362",
"0500000US08075","Logan County, Colorado","43340","4492",
"0500000US08077","Mesa County, Colorado","50070","1685",
"0500000US08079","Mineral County, Colorado","49125","7775",
"0500000US08081","Moffat County, Colorado","53664","4678",
"0500000US08083","Montezuma County, Colorado","41622","2453",
"0500000US08085","Montrose County, Colorado","43890","2941",
"0500000US08087","Morgan County, Colorado","49495","2108",
"0500000US08089","Otero County, Colorado","34477","3630",
"0500000US08091","Ouray County, Colorado","62800","4623",
"0500000US08093","Park County, Colorado","61675","4821",
"0500000US08095","Phillips County, Colorado","46955","6522",
"0500000US08097","Pitkin County, Colorado","69789","8113",
"0500000US08099","Prowers County, Colorado","41037","2895",
"0500000US08101","Pueblo County, Colorado","42000","978",
"0500000US08103","Rio Blanco County, Colorado","56771","9808",
"0500000US08105","Rio Grande County, Colorado","40177","3832",
"0500000US08107","Routt County, Colorado","63505","4842",
"0500000US08109","Saguache County, Colorado","32457","3677",
"0500000US08111","San Juan County, Colorado","41250","12794",
"0500000US08113","San Miguel County, Colorado","58170","4648",
"0500000US08115","Sedgwick County, Colorado","46977","3747",
"0500000US08117","Summit County, Colorado","70192","4595",
"0500000US08119","Teller County, Colorado","63723","4288",
"0500000US08121","Washington County, Colorado","46315","2485",
"0500000US08123","Weld County, Colorado","62820","1323",
"0500000US08125","Yuma County, Colorado","42026","3485",
"0500000US09001","Fairfield County, Connecticut","86670","1113",
"0500000US09003","Hartford County, Connecticut","68027","895",
"0500000US09005","Litchfield County, Connecticut","73519","1457",
"0500000US09007","Middlesex County, Connecticut","79837","1690",
"0500000US09009","New Haven County, Connecticut","62715","921",
"0500000US09011","New London County, Connecticut","67574","1516",
"0500000US09013","Tolland County, Connecticut","80129","1915",
"0500000US09015","Windham County, Connecticut","60689","1613",
"0500000US10001","Kent County, Delaware","55184","1410",
"0500000US10003","New Castle County, Delaware","66283","934",
"0500000US10005","Sussex County, Delaware","54218","1078",
"0500000US11001","District of Columbia, District of Columbia","72935","1164",
"0500000US12001","Alachua County, Florida","44702","1585",
"0500000US12003","Baker County, Florida","53327","4669",
"0500000US12005","Bay County, Florida","48577","1251",
"0500000US12007","Bradford County, Florida","43373","3640",
"0500000US12009","Brevard County, Florida","49914","752",
"0500000US12011","Broward County, Florida","52954","555",
"0500000US12013","Calhoun County, Florida","37089","2913",
"0500000US12015","Charlotte County, Florida","44865","1142",
"0500000US12017","Citrus County, Florida","39054","1401",
"0500000US12019","Clay County, Florida","59179","1689",
"0500000US12021","Collier County, Florida","59783","1045",
"0500000US12023","Columbia County, Florida","42848","2335",
"0500000US12027","DeSoto County, Florida","35513","1638",
"0500000US12029","Dixie County, Florida","34634","3417",
"0500000US12031","Duval County, Florida","49196","662",
"0500000US12033","Escambia County, Florida","46117","981",
"0500000US12035","Flagler County, Florida","48898","1356",
"0500000US12037","Franklin County, Florida","40301","2834",
"0500000US12039","Gadsden County, Florida","38533","1689",
"0500000US12041","Gilchrist County, Florida","40881","2944",
"0500000US12043","Glades County, Florida","34143","3090",
"0500000US12045","Gulf County, Florida","40822","3488",
"0500000US12047","Hamilton County, Florida","38980","3542",
"0500000US12049","Hardee County, Florida","36222","2818",
"0500000US12051","Hendry County, Florida","37552","2424",
"0500000US12053","Hernando County, Florida","42274","1067",
"0500000US12055","Highlands County, Florida","35865","981",
"0500000US12057","Hillsborough County, Florida","51681","427",
"0500000US12059","Holmes County, Florida","37437","2785",
"0500000US12061","Indian River County, Florida","47446","1431",
"0500000US12063","Jackson County, Florida","35470","1840",
"0500000US12065","Jefferson County, Florida","41696","5005",
"0500000US12067","Lafayette County, Florida","36236","6429",
"0500000US12069","Lake County, Florida","47141","1136",
"0500000US12071","Lee County, Florida","50390","566",
"0500000US12073","Leon County, Florida","48248","874",
"0500000US12075","Levy County, Florida","35480","1900",
"0500000US12077","Liberty County, Florida","37917","3285",
"0500000US12079","Madison County, Florida","29806","2370",
"0500000US12081","Manatee County, Florida","51483","860",
"0500000US12083","Marion County, Florida","40295","694",
"0500000US12085","Martin County, Florida","52622","1490",
"0500000US12086","Miami-Dade County, Florida","44224","458",
"0500000US12087","Monroe County, Florida","60303","1862",
"0500000US12089","Nassau County, Florida","59196","3437",
"0500000US12091","Okaloosa County, Florida","57655","1172",
"0500000US12093","Okeechobee County, Florida","36415","1507",
"0500000US12095","Orange County, Florida","49391","721",
"0500000US12097","Osceola County, Florida","45536","1117",
"0500000US12099","Palm Beach County, Florida","55277","597",
"0500000US12101","Pasco County, Florida","46010","578",
"0500000US12103","Pinellas County, Florida","47090","550",
"0500000US12105","Polk County, Florida","44146","826",
"0500000US12107","Putnam County, Florida","33003","1543",
"0500000US12109","St. Johns County, Florida","69523","2255",
"0500000US12111","St. Lucie County, Florida","44140","1569",
"0500000US12113","Santa Rosa County, Florida","60652","1508",
"0500000US12115","Sarasota County, Florida","52796","887",
"0500000US12117","Seminole County, Florida","58538","1518",
"0500000US12119","Sumter County, Florida","52594","2311",
"0500000US12121","Suwannee County, Florida","37796","3277",
"0500000US12123","Taylor County, Florida","36195","3237",
"0500000US12125","Union County, Florida","37778","5437",
"0500000US12127","Volusia County, Florida","42240","582",
"0500000US12129","Wakulla County, Florida","54078","3663",
"0500000US12131","Walton County, Florida","46910","2422",
"0500000US12133","Washington County, Florida","38330","2663",
"0500000US13001","Appling County, Georgia","37388","2734",
"0500000US13003","Atkinson County, Georgia","31296","1910",
"0500000US13005","Bacon County, Georgia","37303","3448",
"0500000US13007","Baker County, Georgia","45903","6329",
"0500000US13009","Baldwin County, Georgia","34595","3101",
"0500000US13011","Banks County, Georgia","40721","2629",
"0500000US13013","Barrow County, Georgia","53133","1472",
"0500000US13015","Bartow County, Georgia","50565","1488",
"0500000US13017","Ben Hill County, Georgia","29510","2985",
"0500000US13019","Berrien County, Georgia","35740","3638",
"0500000US13021","Bibb County, Georgia","37108","1050",
"0500000US13023","Bleckley County, Georgia","37060","6046",
"0500000US13025","Brantley County, Georgia","36837","2846",
"0500000US13027","Brooks County, Georgia","34547","4018",
"0500000US13029","Bryan County, Georgia","65862","3127",
"0500000US13031","Bulloch County, Georgia","37125","1872",
"0500000US13033","Burke County, Georgia","34589","3141",
"0500000US13035","Butts County, Georgia","40753","3187",
"0500000US13037","Calhoun County, Georgia","28200","3858",
"0500000US13039","Camden County, Georgia","53327","2122",
"0500000US13043","Candler County, Georgia","33379","3313",
"0500000US13045","Carroll County, Georgia","45486","1722",
"0500000US13047","Catoosa County, Georgia","52265","1681",
"0500000US13049","Charlton County, Georgia","43871","9072",
"0500000US13051","Chatham County, Georgia","49596","1240",
"0500000US13053","Chattahoochee County, Georgia","43929","4714",
"0500000US13055","Chattooga County, Georgia","35245","2499",
"0500000US13057","Cherokee County, Georgia","72586","2556",
"0500000US13059","Clarke County, Georgia","33116","1199",
"0500000US13061","Clay County, Georgia","22120","4562",
"0500000US13063","Clayton County, Georgia","42470","1165",
"0500000US13065","Clinch County, Georgia","24848","3805",
"0500000US13067","Cobb County, Georgia","68818","1059",
"0500000US13069","Coffee County, Georgia","34536","2347",
"0500000US13071","Colquitt County, Georgia","33968","1931",
"0500000US13073","Columbia County, Georgia","71962","2194",
"0500000US13075","Cook County, Georgia","35199","3935",
"0500000US13077","Coweta County, Georgia","65244","1965",
"0500000US13079","Crawford County, Georgia","40459","3300",
"0500000US13081","Crisp County, Georgia","31672","2371",
"0500000US13083","Dade County, Georgia","43463","6408",
"0500000US13085","Dawson County, Georgia","59265","3354",
"0500000US13087","Decatur County, Georgia","33514","3867",
"0500000US13089","DeKalb County, Georgia","52623","736",
"0500000US13091","Dodge County, Georgia","35544","3095",
"0500000US13093","Dooly County, Georgia","33319","4688",
"0500000US13095","Dougherty County, Georgia","33605","1625",
"0500000US13097","Douglas County, Georgia","57384","1985",
"0500000US13099","Early County, Georgia","28599","4806",
"0500000US13101","Echols County, Georgia","35354","6190",
"0500000US13103","Effingham County, Georgia","62820","2268",
"0500000US13105","Elbert County, Georgia","35739","4109",
"0500000US13107","Emanuel County, Georgia","31522","1962",
"0500000US13109","Evans County, Georgia","40594","5801",
"0500000US13111","Fannin County, Georgia","39011","2386",
"0500000US13113","Fayette County, Georgia","81689","2463",
"0500000US13115","Floyd County, Georgia","42955","2106",
"0500000US13117","Forsyth County, Georgia","91842","1618",
"0500000US13119","Franklin County, Georgia","37298","3508",
"0500000US13121","Fulton County, Georgia","58851","923",
"0500000US13123","Gilmer County, Georgia","43775","2851",
"0500000US13125","Glascock County, Georgia","43884","5421",
"0500000US13127","Glynn County, Georgia","46475","1465",
"0500000US13129","Gordon County, Georgia","41390","2256",
"0500000US13131","Grady County, Georgia","35518","1670",
"0500000US13133","Greene County, Georgia","44299","2678",
"0500000US13135","Gwinnett County, Georgia","61865","701",
"0500000US13137","Habersham County, Georgia","41600","3053",
"0500000US13139","Hall County, Georgia","51902","1137",
"0500000US13141","Hancock County, Georgia","26386","3351",
"0500000US13143","Haralson County, Georgia","42281","3605",
"0500000US13145","Harris County, Georgia","65336","4917",
"0500000US13147","Hart County, Georgia","37983","3061",
"0500000US13149","Heard County, Georgia","44185","3980",
"0500000US13151","Henry County, Georgia","62561","1986",
"0500000US13153","Houston County, Georgia","55480","1702",
"0500000US13155","Irwin County, Georgia","29846","6030",
"0500000US13157","Jackson County, Georgia","54246","2714",
"0500000US13159","Jasper County, Georgia","41434","1554",
"0500000US13161","Jeff Davis County, Georgia","36566","2252",
"0500000US13163","Jefferson County, Georgia","28417","1882",
"0500000US13165","Jenkins County, Georgia","27398","4731",
"0500000US13167","Johnson County, Georgia","32685","5126",
"0500000US13169","Jones County, Georgia","54020","5196",
"0500000US13171","Lamar County, Georgia","40364","3606",
"0500000US13173","Lanier County, Georgia","31682","8393",
"0500000US13175","Laurens County, Georgia","33632","2309",
"0500000US13177","Lee County, Georgia","62797","3196",
"0500000US13179","Liberty County, Georgia","42484","1787",
"0500000US13181","Lincoln County, Georgia","34720","5121",
"0500000US13183","Long County, Georgia","50848","3805",
"0500000US13185","Lowndes County, Georgia","38915","1224",
"0500000US13187","Lumpkin County, Georgia","40634","2738",
"0500000US13189","McDuffie County, Georgia","37021","5053",
"0500000US13191","McIntosh County, Georgia","45248","4286",
"0500000US13193","Macon County, Georgia","28285","3869",
"0500000US13195","Madison County, Georgia","45063","3967",
"0500000US13197","Marion County, Georgia","35484","2861",
"0500000US13199","Meriwether County, Georgia","34989","3355",
"0500000US13201","Miller County, Georgia","36463","4295",
"0500000US13205","Mitchell County, Georgia","31111","1907",
"0500000US13207","Monroe County, Georgia","50625","2256",
"0500000US13209","Montgomery County, Georgia","38111","2603",
"0500000US13211","Morgan County, Georgia","54506","4049",
"0500000US13213","Murray County, Georgia","38136","3385",
"0500000US13215","Muscogee County, Georgia","42661","1459",
"0500000US13217","Newton County, Georgia","51068","1806",
"0500000US13219","Oconee County, Georgia","75946","4282",
"0500000US13221","Oglethorpe County, Georgia","44403","2687",
"0500000US13223","Paulding County, Georgia","60971","2033",
"0500000US13225","Peach County, Georgia","41128","2592",
"0500000US13227","Pickens County, Georgia","56769","4045",
"0500000US13229","Pierce County, Georgia","42730","5272",
"0500000US13231","Pike County, Georgia","50819","3092",
"0500000US13233","Polk County, Georgia","39356","2839",
"0500000US13235","Pulaski County, Georgia","38880","5451",
"0500000US13237","Putnam County, Georgia","45762","3650",
"0500000US13239","Quitman County, Georgia","29773","7105",
"0500000US13241","Rabun County, Georgia","38277","2966",
"0500000US13243","Randolph County, Georgia","30358","4300",
"0500000US13245","Richmond County, Georgia","38595","1286",
"0500000US13247","Rockdale County, Georgia","51072","1843",
"0500000US13249","Schley County, Georgia","41227","2079",
"0500000US13251","Screven County, Georgia","35047","2997",
"0500000US13253","Seminole County, Georgia","35410","2699",
"0500000US13255","Spalding County, Georgia","40548","1468",
"0500000US13257","Stephens County, Georgia","37088","4607",
"0500000US13259","Stewart County, Georgia","20882","2148",
"0500000US13261","Sumter County, Georgia","33534","3298",
"0500000US13263","Talbot County, Georgia","36957","3115",
"0500000US13265","Taliaferro County, Georgia","28152","3696",
"0500000US13267","Tattnall County, Georgia","35578","4363",
"0500000US13269","Taylor County, Georgia","27114","2757",
"0500000US13271","Telfair County, Georgia","27657","2120",
"0500000US13273","Terrell County, Georgia","30438","4139",
"0500000US13275","Thomas County, Georgia","38241","3046",
"0500000US13277","Tift County, Georgia","37613","2963",
"0500000US13279","Toombs County, Georgia","33081","3080",
"0500000US13281","Towns County, Georgia","39321","2708",
"0500000US13283","Treutlen County, Georgia","40204","5724",
"0500000US13285","Troup County, Georgia","42545","1852",
"0500000US13287","Turner County, Georgia","34667","4482",
"0500000US13289","Twiggs County, Georgia","31625","4131",
"0500000US13291","Union County, Georgia","41686","3734",
"0500000US13293","Upson County, Georgia","35699","2787",
