"GEO_ID","NAME","B19013_001E","B19013_001M",
"0500000US01091","Marengo County, Alabama","35079","2644",
"0500000US01093","Marion County, Alabama","32888","1840",
"0500000US01095","Marshall County, Alabama","39526","1420",
"0500000US01097","Mobile County, Alabama","43028","836",
"0500000US01099","Monroe County, Alabama","29203","2454",
"0500000US01101","Montgomery County, Alabama","44790","962",
"0500000US01103","Morgan County, Alabama","44800","1812",
"0500000US01105","Perry County, Alabama","28209","4643",
"0500000US01107","Pickens County, Alabama","28741","2386",
"0500000US01109","Pike County, Alabama","33090","2366",
"0500000US01111","Randolph County, Alabama","35213","2665",
"0500000US01113","Russell County, Alabama","36143","1363",
"0500000US01115","St. Clair County, Alabama","50786","1931",
"0500000US01117","Shelby County, Alabama","68770","1614",
"0500000US01119","Sumter County, Alabama","22186","3580",
"0500000US01121","Talladega County, Alabama","35439","1725",
"0500000US01123","Tallapoosa County, Alabama","39130","2152",
"0500000US01125","Tuscaloosa County, Alabama","45408","1238",
"0500000US01127","Walker County, Alabama","37566","1726",
"0500000US01129","Washington County, Alabama","42156","2686",
"0500000US01131","Wilcox County, Alabama","23642","2889",
"0500000US01133","Winston County, Alabama","32900","2146",
"0500000US02013","Aleutians East Borough, Alaska","61250","4970",
"0500000US02016","Aleutians West Census Area, Alaska","81853","4763",
"0500000US02020","Anchorage Municipality, Alaska","77454","1344",
"0500000US02050","Bethel Census Area, Alaska","51689","3056",
"0500000US02060","Bristol Bay Borough, Alaska","79531","9590",
"0500000US02068","Denali Borough, Alaska","72500","5450",
"0500000US02070","Dillingham Census Area, Alaska","54150","4047",
"0500000US02090","Fairbanks North Star Borough, Alaska","69223","2598",
"0500000US02100","Haines Borough, Alaska","52866","6870",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","49545","7489",
"0500000US02110","Juneau City and Borough, Alaska","81490","3743",
"0500000US02122","Kenai Peninsula Borough, Alaska","61793","2391",
"0500000US02130","Ketchikan Gateway Borough, Alaska","62519","5210",
"0500000US02150","Kodiak Island Borough, Alaska","68718","6735",
"0500000US02164","Lake and Peninsula Borough, Alaska","51786","3849",
"0500000US02170","Matanuska-Susitna Borough, Alaska","71037","1783",
"0500000US02180","Nome Census Area, Alaska","49974","3734",
"0500000US02185","North Slope Borough, Alaska","80761","9439",
"0500000US02188","Northwest Arctic Borough, Alaska","61607","4303",
"0500000US02195","Petersburg Census Area, Alaska","63934","7997",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","46071","3864",
"0500000US02220","Sitka City and Borough, Alaska","69405","5204",
"0500000US02230","Skagway Municipality, Alaska","71667","4017",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","56801","4641",
"0500000US02261","Valdez-Cordova Census Area, Alaska","74878","9654",
"0500000US02270","Wade Hampton Census Area, Alaska","40176","1838",
"0500000US02275","Wrangell City and Borough, Alaska","45841","4610",
"0500000US02282","Yakutat City and Borough, Alaska","72500","5472",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","34710","3271",
"0500000US04001","Apache County, Arizona","31476","1402",
"0500000US04003","Cochise County, Arizona","45755","1907",
"0500000US04005","Coconino County, Arizona","49555","1736",
"0500000US04007","Gila County, Arizona","39954","2194",
"0500000US04009","Graham County, Arizona","44943","2574",
"0500000US04011","Greenlee County, Arizona","47992","5330",
"0500000US04012","La Paz County, Arizona","35776","3004",
"0500000US04013","Maricopa County, Arizona","53596","256",
"0500000US04015","Mohave County, Arizona","39200","884",
"0500000US04017","Navajo County, Arizona","36927","1688",
"0500000US04019","Pima County, Arizona","45841","616",
"0500000US04021","Pinal County, Arizona","50027","967",
"0500000US04023","Santa Cruz County, Arizona","37745","2553",
"0500000US04025","Yavapai County, Arizona","42987","1240",
"0500000US04027","Yuma County, Arizona","41595","1208",
"0500000US05001","Arkansas County, Arkansas","39633","2693",
"0500000US05003","Ashley County, Arkansas","35683","3771",
"0500000US05005","Baxter County, Arkansas","35343","1847",
"0500000US05007","Benton County, Arkansas","54515","994",
"0500000US05009","Boone County, Arkansas","38506","2298",
"0500000US05011","Bradley County, Arkansas","30409","2951",
"0500000US05013","Calhoun County, Arkansas","30980","3103",
"0500000US05015","Carroll County, Arkansas","36584","2708",
"0500000US05017","Chicot County, Arkansas","26201","2894",
"0500000US05019","Clark County, Arkansas","32721","2947",
"0500000US05021","Clay County, Arkansas","31502","1929",
"0500000US05023","Cleburne County, Arkansas","40246","2668",
"0500000US05025","Cleveland County, Arkansas","39420","3224",
"0500000US05027","Columbia County, Arkansas","35128","3806",
"0500000US05029","Conway County, Arkansas","35225","2341",
"0500000US05031","Craighead County, Arkansas","41393","1671",
"0500000US05033","Crawford County, Arkansas","39479","1731",
"0500000US05035","Crittenden County, Arkansas","37751","2154",
"0500000US05037","Cross County, Arkansas","38085","2695",
"0500000US05039","Dallas County, Arkansas","28931","4072",
"0500000US05041","Desha County, Arkansas","28680","3161",
"0500000US05043","Drew County, Arkansas","31171","2235",
"0500000US05045","Faulkner County, Arkansas","50314","2000",
"0500000US05047","Franklin County, Arkansas","36766","3217",
"0500000US05049","Fulton County, Arkansas","35522","2831",
"0500000US05051","Garland County, Arkansas","39162","1418",
"0500000US05053","Grant County, Arkansas","49004","3899",
"0500000US05055","Greene County, Arkansas","38413","1794",
"0500000US05057","Hempstead County, Arkansas","32056","3028",
"0500000US05059","Hot Spring County, Arkansas","41193","2772",
"0500000US05061","Howard County, Arkansas","35879","2947",
"0500000US05063","Independence County, Arkansas","35026","1811",
"0500000US05065","Izard County, Arkansas","30661","1834",
"0500000US05067","Jackson County, Arkansas","30284","2812",
"0500000US05069","Jefferson County, Arkansas","37140","1798",
"0500000US05071","Johnson County, Arkansas","31003","1909",
"0500000US05073","Lafayette County, Arkansas","29732","2329",
"0500000US05075","Lawrence County, Arkansas","32239","2845",
"0500000US05077","Lee County, Arkansas","25034","3758",
"0500000US05079","Lincoln County, Arkansas","32697","5200",
"0500000US05081","Little River County, Arkansas","39673","6533",
"0500000US05083","Logan County, Arkansas","34996","2331",
"0500000US05085","Lonoke County, Arkansas","52582","1884",
"0500000US05087","Madison County, Arkansas","35771","2091",
"0500000US05089","Marion County, Arkansas","34494","2542",
"0500000US05091","Miller County, Arkansas","41319","1898",
"0500000US05093","Mississippi County, Arkansas","36428","2401",
"0500000US05095","Monroe County, Arkansas","27263","3089",
"0500000US05097","Montgomery County, Arkansas","31345","3093",
"0500000US05099","Nevada County, Arkansas","33694","3861",
"0500000US05101","Newton County, Arkansas","30038","3320",
"0500000US05103","Ouachita County, Arkansas","32015","1839",
"0500000US05105","Perry County, Arkansas","42455","4304",
"0500000US05107","Phillips County, Arkansas","26737","1565",
"0500000US05109","Pike County, Arkansas","32206","2204",
"0500000US05111","Poinsett County, Arkansas","32089","2106",
"0500000US05113","Polk County, Arkansas","32835","2121",
"0500000US05115","Pope County, Arkansas","40453","1820",
"0500000US05117","Prairie County, Arkansas","34855","3332",
"0500000US05119","Pulaski County, Arkansas","46013","1102",
"0500000US05121","Randolph County, Arkansas","34418","3436",
"0500000US05123","St. Francis County, Arkansas","30873","1621",
"0500000US05125","Saline County, Arkansas","55348","2173",
"0500000US05127","Scott County, Arkansas","37448","3215",
"0500000US05129","Searcy County, Arkansas","30779","2893",
"0500000US05131","Sebastian County, Arkansas","40471","1542",
"0500000US05133","Sevier County, Arkansas","35153","6008",
"0500000US05135","Sharp County, Arkansas","30861","1697",
"0500000US05137","Stone County, Arkansas","29832","3302",
"0500000US05139","Union County, Arkansas","37435","2565",
"0500000US05141","Van Buren County, Arkansas","32517","2972",
"0500000US05143","Washington County, Arkansas","41248","934",
"0500000US05145","White County, Arkansas","42487","1753",
"0500000US05147","Woodruff County, Arkansas","28259","2943",
"0500000US05149","Yell County, Arkansas","35535","2938",
"0500000US06001","Alameda County, California","72112","791",
"0500000US06003","Alpine County, California","58636","4440",
"0500000US06005","Amador County, California","53684","3619",
"0500000US06007","Butte County, California","43752","1016",
"0500000US06009","Calaveras County, California","55295","2657",
"0500000US06011","Colusa County, California","52158","3015",
"0500000US06013","Contra Costa County, California","78756","1124",
"0500000US06015","Del Norte County, California","37909","4058",
"0500000US06017","El Dorado County, California","69297","2006",
"0500000US06019","Fresno County, California","45563","638",
"0500000US06021","Glenn County, California","43023","4770",
"0500000US06023","Humboldt County, California","41426","1300",
"0500000US06025","Imperial County, California","41807","1164",
"0500000US06027","Inyo County, California","44796","2174",
"0500000US06029","Kern County, California","48552","697",
"0500000US06031","Kings County, California","48133","1384",
"0500000US06033","Lake County, California","36548","2344",
"0500000US06035","Lassen County, California","53107","2579",
"0500000US06037","Los Angeles County, California","55909","256",
"0500000US06039","Madera County, California","45625","2264",
"0500000US06041","Marin County, California","90839","2396",
"0500000US06043","Mariposa County, California","49820","5755",
"0500000US06045","Mendocino County, California","43469","1647",
"0500000US06047","Merced County, California","42591","1310",
"0500000US06049","Modoc County, California","36212","4104",
"0500000US06051","Mono County, California","61757","6003",
"0500000US06053","Monterey County, California","59168","1037",
"0500000US06055","Napa County, California","70443","1994",
"0500000US06057","Nevada County, California","57353","2119",
"0500000US06059","Orange County, California","75422","509",
"0500000US06061","Placer County, California","72725","1421",
"0500000US06063","Plumas County, California","45794","3583",
"0500000US06065","Riverside County, California","56529","574",
"0500000US06067","Sacramento County, California","55064","512",
"0500000US06069","San Benito County, California","66237","3175",
"0500000US06071","San Bernardino County, California","54090","511",
"0500000US06073","San Diego County, California","62962","410",
"0500000US06075","San Francisco County, California","75604","976",
"0500000US06077","San Joaquin County, California","53380","761",
"0500000US06079","San Luis Obispo County, California","58697","1282",
"0500000US06081","San Mateo County, California","88202","1719",
"0500000US06083","Santa Barbara County, California","62779","1294",
"0500000US06085","Santa Clara County, California","91702","705",
"0500000US06087","Santa Cruz County, California","66519","1915",
"0500000US06089","Shasta County, California","44651","1324",
"0500000US06091","Sierra County, California","39009","7591",
"0500000US06093","Siskiyou County, California","37709","1621",
"0500000US06095","Solano County, California","67177","1361",
"0500000US06097","Sonoma County, California","63356","1036",
"0500000US06099","Stanislaus County, California","49297","890",
"0500000US06101","Sutter County, California","50408","1606",
"0500000US06103","Tehama County, California","41924","2013",
"0500000US06105","Trinity County, California","36890","4322",
"0500000US06107","Tulare County, California","42708","896",
"0500000US06109","Tuolumne County, California","48426","1886",
"0500000US06111","Ventura County, California","76544","758",
"0500000US06113","Yolo County, California","55918","2010",
"0500000US06115","Yuba County, California","44902","2025",
"0500000US08001","Adams County, Colorado","56270","841",
"0500000US08003","Alamosa County, Colorado","34520","6929",
"0500000US08005","Arapahoe County, Colorado","60651","740",
"0500000US08007","Archuleta County, Colorado","48933","2718",
"0500000US08009","Baca County, Colorado","38829","2835",
"0500000US08011","Bent County, Colorado","37340","3012",
"0500000US08013","Boulder County, Colorado","67956","1254",
"0500000US08014","Broomfield County, Colorado","77998","4146",
"0500000US08015","Chaffee County, Colorado","46504","2660",
"0500000US08017","Cheyenne County, Colorado","51641","7758",
"0500000US08019","Clear Creek County, Colorado","67259","5976",
"0500000US08021","Conejos County, Colorado","34526","4287",
"0500000US08023","Costilla County, Colorado","29145","7027",
"0500000US08025","Crowley County, Colorado","31477","5188",
"0500000US08027","Custer County, Colorado","32427","11339",
"0500000US08029","Delta County, Colorado","42078","1704",
"0500000US08031","Denver County, Colorado","50313","618",
"0500000US08033","Dolores County, Colorado","37750","7681",
"0500000US08035","Douglas County, Colorado","101591","1496",
"0500000US08037","Eagle County, Colorado","74456","3959",
"0500000US08039","Elbert County, Colorado","82118","3528",
"0500000US08041","El Paso County, Colorado","57125","811",
"0500000US08043","Fremont County, Colorado","39943","1906",
"0500000US08045","Garfield County, Colorado","57022","3195",
"0500000US08047","Gilpin County, Colorado","63885","9359",
"0500000US08049","Grand County, Colorado","64664","3790",
"0500000US08051","Gunnison County, Colorado","52332","7425",
"0500000US08053","Hinsdale County, Colorado","56667","9613",
"0500000US08055","Huerfano County, Colorado","33298","2549",
"0500000US08057","Jackson County, Colorado","43606","3711",
"0500000US08059","Jefferson County, Colorado","68984","903",
"0500000US08061","Kiowa County, Colorado","40813","6578",
"0500000US08063","Kit Carson County, Colorado","44157","3955",
"0500000US08065","Lake County, Colorado","44610","10254",
"0500000US08067","La Plata County, Colorado","58080","3251",
"0500000US08069","Larimer County, Colorado","58626","1165",
"0500000US08071","Las Animas County, Colorado","42261","3767",
"0500000US08073","Lincoln County, Colorado","41910","6890",
"0500000US08075","Logan County, Colorado","40415","2428",
"0500000US08077","Mesa County, Colorado","49471","1350",
"0500000US08079","Mineral County, Colorado","47083","15223",
"0500000US08081","Moffat County, Colorado","53231","3272",
"0500000US08083","Montezuma County, Colorado","43188","2338",
"0500000US08085","Montrose County, Colorado","45718","3024",
"0500000US08087","Morgan County, Colorado","43774","2378",
"0500000US08089","Otero County, Colorado","33848","4601",
"0500000US08091","Ouray County, Colorado","64601","5614",
"0500000US08093","Park County, Colorado","61570","3993",
"0500000US08095","Phillips County, Colorado","43011","5277",
"0500000US08097","Pitkin County, Colorado","72745","9361",
"0500000US08099","Prowers County, Colorado","34391","2443",
"0500000US08101","Pueblo County, Colorado","41777","1176",
"0500000US08103","Rio Blanco County, Colorado","60128","4690",
"0500000US08105","Rio Grande County, Colorado","38993","3509",
"0500000US08107","Routt County, Colorado","62002","5482",
"0500000US08109","Saguache County, Colorado","34600","5005",
"0500000US08111","San Juan County, Colorado","39583","9144",
"0500000US08113","San Miguel County, Colorado","63594","6603",
"0500000US08115","Sedgwick County, Colorado","40221","6563",
"0500000US08117","Summit County, Colorado","63697","4151",
"0500000US08119","Teller County, Colorado","59040","3315",
"0500000US08121","Washington County, Colorado","44683","2863",
"0500000US08123","Weld County, Colorado","57180","1110",
"0500000US08125","Yuma County, Colorado","44308","4186",
"0500000US09001","Fairfield County, Connecticut","82283","929",
"0500000US09003","Hartford County, Connecticut","64967","786",
"0500000US09005","Litchfield County, Connecticut","71338","1177",
"0500000US09007","Middlesex County, Connecticut","76994","1842",
"0500000US09009","New Haven County, Connecticut","61996","747",
"0500000US09011","New London County, Connecticut","66583","1217",
"0500000US09013","Tolland County, Connecticut","80529","1622",
"0500000US09015","Windham County, Connecticut","59333","1565",
"0500000US10001","Kent County, Delaware","55149","1601",
"0500000US10003","New Castle County, Delaware","64537","895",
"0500000US10005","Sussex County, Delaware","52710","1009",
"0500000US11001","District of Columbia, District of Columbia","65830","1006",
"0500000US12001","Alachua County, Florida","42149","1254",
"0500000US12003","Baker County, Florida","49236","4171",
"0500000US12005","Bay County, Florida","47461","1421",
"0500000US12007","Bradford County, Florida","40259","3399",
"0500000US12009","Brevard County, Florida","48039","671",
"0500000US12011","Broward County, Florida","51251","393",
"0500000US12013","Calhoun County, Florida","32780","2310",
"0500000US12015","Charlotte County, Florida","44378","1073",
"0500000US12017","Citrus County, Florida","39100","1365",
"0500000US12019","Clay County, Florida","59482","1767",
"0500000US12021","Collier County, Florida","55843","994",
"0500000US12023","Columbia County, Florida","38070","1312",
"0500000US12027","DeSoto County, Florida","34963","2372",
"0500000US12029","Dixie County, Florida","33981","3267",
"0500000US12031","Duval County, Florida","48323","673",
"0500000US12033","Escambia County, Florida","43918","1003",
"0500000US12035","Flagler County, Florida","47233","1803",
"0500000US12037","Franklin County, Florida","38328","3368",
"0500000US12039","Gadsden County, Florida","35380","3136",
"0500000US12041","Gilchrist County, Florida","38406","2395",
"0500000US12043","Glades County, Florida","34694","3186",
"0500000US12045","Gulf County, Florida","40455","3407",
"0500000US12047","Hamilton County, Florida","37716","4287",
"0500000US12049","Hardee County, Florida","37125","4459",
"0500000US12051","Hendry County, Florida","35425","2255",
"0500000US12053","Hernando County, Florida","41024","959",
"0500000US12055","Highlands County, Florida","35560","1135",
"0500000US12057","Hillsborough County, Florida","49596","486",
"0500000US12059","Holmes County, Florida","35511","3296",
"0500000US12061","Indian River County, Florida","44772","1672",
"0500000US12063","Jackson County, Florida","36809","1761",
"0500000US12065","Jefferson County, Florida","44170","4943",
"0500000US12067","Lafayette County, Florida","39722","6259",
"0500000US12069","Lake County, Florida","45035","955",
"0500000US12071","Lee County, Florida","47439","672",
"0500000US12073","Leon County, Florida","46369","899",
"0500000US12075","Levy County, Florida","34348","2074",
"0500000US12077","Liberty County, Florida","39681","5640",
"0500000US12079","Madison County, Florida","33833","2316",
"0500000US12081","Manatee County, Florida","47876","954",
"0500000US12083","Marion County, Florida","39453","718",
"0500000US12085","Martin County, Florida","49846","1992",
"0500000US12086","Miami-Dade County, Florida","43100","420",
"0500000US12087","Monroe County, Florida","53607","1334",
"0500000US12089","Nassau County, Florida","55315","2876",
"0500000US12091","Okaloosa County, Florida","54684","1298",
"0500000US12093","Okeechobee County, Florida","34570","2356",
"0500000US12095","Orange County, Florida","47581","607",
"0500000US12097","Osceola County, Florida","43891","1055",
"0500000US12099","Palm Beach County, Florida","52432","520",
"0500000US12101","Pasco County, Florida","43888","645",
"0500000US12103","Pinellas County, Florida","45535","582",
"0500000US12105","Polk County, Florida","43113","556",
"0500000US12107","Putnam County, Florida","32497","1605",
"0500000US12109","St. Johns County, Florida","64876","1811",
"0500000US12111","St. Lucie County, Florida","43413","1209",
"0500000US12113","Santa Rosa County, Florida","57703","1840",
"0500000US12115","Sarasota County, Florida","49052","799",
"0500000US12117","Seminole County, Florida","58175","1182",
"0500000US12119","Sumter County, Florida","48493","2421",
"0500000US12121","Suwannee County, Florida","35698","2072",
"0500000US12123","Taylor County, Florida","36356","2923",
"0500000US12125","Union County, Florida","42660","3302",
"0500000US12127","Volusia County, Florida","42457","556",
"0500000US12129","Wakulla County, Florida","52691","2963",
"0500000US12131","Walton County, Florida","43640","2877",
"0500000US12133","Washington County, Florida","38501","2086",
"0500000US13001","Appling County, Georgia","36786","3116",
"0500000US13003","Atkinson County, Georgia","30049","3642",
"0500000US13005","Bacon County, Georgia","33757","3792",
"0500000US13007","Baker County, Georgia","27353","8769",
"0500000US13009","Baldwin County, Georgia","32751","3138",
"0500000US13011","Banks County, Georgia","41141","4601",
"0500000US13013","Barrow County, Georgia","53274","1439",
"0500000US13015","Bartow County, Georgia","47197","1890",
"0500000US13017","Ben Hill County, Georgia","28547","2771",
"0500000US13019","Berrien County, Georgia","32258","4359",
"0500000US13021","Bibb County, Georgia","37550","1195",
"0500000US13023","Bleckley County, Georgia","36073","5003",
"0500000US13025","Brantley County, Georgia","36070","4489",
"0500000US13027","Brooks County, Georgia","34419","2963",
"0500000US13029","Bryan County, Georgia","64707","3727",
"0500000US13031","Bulloch County, Georgia","35840","2009",
"0500000US13033","Burke County, Georgia","31494","3134",
"0500000US13035","Butts County, Georgia","49754","5927",
"0500000US13037","Calhoun County, Georgia","26986","5904",
"0500000US13039","Camden County, Georgia","51990","2174",
"0500000US13043","Candler County, Georgia","35070","5203",
"0500000US13045","Carroll County, Georgia","46147","1479",
"0500000US13047","Catoosa County, Georgia","47087","2642",
"0500000US13049","Charlton County, Georgia","40111","5393",
"0500000US13051","Chatham County, Georgia","45794","902",
"0500000US13053","Chattahoochee County, Georgia","48758","2943",
"0500000US13055","Chattooga County, Georgia","33228","2944",
"0500000US13057","Cherokee County, Georgia","67261","1914",
"0500000US13059","Clarke County, Georgia","33060","1435",
"0500000US13061","Clay County, Georgia","21192","5648",
"0500000US13063","Clayton County, Georgia","40606","1019",
"0500000US13065","Clinch County, Georgia","30345","10380",
"0500000US13067","Cobb County, Georgia","63920","962",
"0500000US13069","Coffee County, Georgia","35693","2401",
"0500000US13071","Colquitt County, Georgia","32484","1716",
"0500000US13073","Columbia County, Georgia","69306","2307",
"0500000US13075","Cook County, Georgia","34985","3686",
"0500000US13077","Coweta County, Georgia","60813","1774",
"0500000US13079","Crawford County, Georgia","41586","3642",
"0500000US13081","Crisp County, Georgia","35240","3415",
"0500000US13083","Dade County, Georgia","43205","3820",
"0500000US13085","Dawson County, Georgia","53525","2108",
"0500000US13087","Decatur County, Georgia","30619","2866",
"0500000US13089","DeKalb County, Georgia","50856","791",
"0500000US13091","Dodge County, Georgia","37292","3593",
"0500000US13093","Dooly County, Georgia","29012","2764",
"0500000US13095","Dougherty County, Georgia","31671","1350",
"0500000US13097","Douglas County, Georgia","52691","1734",
"0500000US13099","Early County, Georgia","28853","3438",
"0500000US13101","Echols County, Georgia","31375","4431",
"0500000US13103","Effingham County, Georgia","63030","3321",
"0500000US13105","Elbert County, Georgia","35817","2719",
"0500000US13107","Emanuel County, Georgia","32046","2518",
"0500000US13109","Evans County, Georgia","36788","2719",
"0500000US13111","Fannin County, Georgia","34239","3683",
"0500000US13113","Fayette County, Georgia","79977","2506",
"0500000US13115","Floyd County, Georgia","40821","1750",
"0500000US13117","Forsyth County, Georgia","86569","1619",
"0500000US13119","Franklin County, Georgia","34830","4137",
"0500000US13121","Fulton County, Georgia","56857","782",
"0500000US13123","Gilmer County, Georgia","39140","3269",
"0500000US13125","Glascock County, Georgia","37760","8049",
"0500000US13127","Glynn County, Georgia","46407","2164",
"0500000US13129","Gordon County, Georgia","40926","1934",
"0500000US13131","Grady County, Georgia","30571","2326",
"0500000US13133","Greene County, Georgia","42565","3297",
"0500000US13135","Gwinnett County, Georgia","60445","835",
"0500000US13137","Habersham County, Georgia","39306","2877",
"0500000US13139","Hall County, Georgia","50853","1190",
"0500000US13141","Hancock County, Georgia","25000","4257",
"0500000US13143","Haralson County, Georgia","39993","2863",
"0500000US13145","Harris County, Georgia","69223","4969",
"0500000US13147","Hart County, Georgia","35615","2424",
"0500000US13149","Heard County, Georgia","39909","2845",
"0500000US13151","Henry County, Georgia","60781","1503",
"0500000US13153","Houston County, Georgia","54893","1934",
"0500000US13155","Irwin County, Georgia","40771","7427",
"0500000US13157","Jackson County, Georgia","53179","2083",
"0500000US13159","Jasper County, Georgia","42192","3033",
"0500000US13161","Jeff Davis County, Georgia","36296","2172",
"0500000US13163","Jefferson County, Georgia","26968","2011",
"0500000US13165","Jenkins County, Georgia","26104","2670",
"0500000US13167","Johnson County, Georgia","36722","5100",
"0500000US13169","Jones County, Georgia","51497","4094",
"0500000US13171","Lamar County, Georgia","41016","2294",
"0500000US13173","Lanier County, Georgia","39452","7972",
"0500000US13175","Laurens County, Georgia","34793","2310",
"0500000US13177","Lee County, Georgia","60104","3797",
"0500000US13179","Liberty County, Georgia","43832","2071",
"0500000US13181","Lincoln County, Georgia","35625","5925",
"0500000US13183","Long County, Georgia","42651","6271",
"0500000US13185","Lowndes County, Georgia","37365","1481",
"0500000US13187","Lumpkin County, Georgia","43775","4403",
"0500000US13189","McDuffie County, Georgia","37487","5574",
"0500000US13191","McIntosh County, Georgia","39068","3748",
"0500000US13193","Macon County, Georgia","30240","3403",
"0500000US13195","Madison County, Georgia","42549","2588",
"0500000US13197","Marion County, Georgia","33301","3778",
"0500000US13199","Meriwether County, Georgia","37333","2494",
"0500000US13201","Miller County, Georgia","32260","3445",
"0500000US13205","Mitchell County, Georgia","32054","1903",
"0500000US13207","Monroe County, Georgia","48630","2674",
"0500000US13209","Montgomery County, Georgia","32702","4352",
"0500000US13211","Morgan County, Georgia","47729","3352",
"0500000US13213","Murray County, Georgia","34888","2831",
"0500000US13215","Muscogee County, Georgia","41339","1140",
"0500000US13217","Newton County, Georgia","50580","2178",
"0500000US13219","Oconee County, Georgia","75004","4850",
"0500000US13221","Oglethorpe County, Georgia","45729","5291",
"0500000US13223","Paulding County, Georgia","61837","2641",
"0500000US13225","Peach County, Georgia","39844","5413",
"0500000US13227","Pickens County, Georgia","51383","3473",
"0500000US13229","Pierce County, Georgia","39067","4816",
"0500000US13231","Pike County, Georgia","53865","3896",
"0500000US13233","Polk County, Georgia","39208","2022",
"0500000US13235","Pulaski County, Georgia","41550","7727",
"0500000US13237","Putnam County, Georgia","44764","2367",
"0500000US13239","Quitman County, Georgia","31068","3236",
"0500000US13241","Rabun County, Georgia","35423","4927",
"0500000US13243","Randolph County, Georgia","30023","6464",
"0500000US13245","Richmond County, Georgia","37749","1229",
"0500000US13247","Rockdale County, Georgia","52579","1773",
"0500000US13249","Schley County, Georgia","38425","5543",
"0500000US13251","Screven County, Georgia","34848","2680",
"0500000US13253","Seminole County, Georgia","30521","3290",
"0500000US13255","Spalding County, Georgia","41534","1813",
"0500000US13257","Stephens County, Georgia","37898","3751",
"0500000US13259","Stewart County, Georgia","23451","4735",
"0500000US13261","Sumter County, Georgia","33796","2470",
"0500000US13263","Talbot County, Georgia","32424","9212",
"0500000US13265","Taliaferro County, Georgia","25465","2751",
"0500000US13267","Tattnall County, Georgia","37587","4338",
"0500000US13269","Taylor County, Georgia","27455","3777",
"0500000US13271","Telfair County, Georgia","26634","2963",
"0500000US13273","Terrell County, Georgia","32628","5114",
"0500000US13275","Thomas County, Georgia","34035","2510",
"0500000US13277","Tift County, Georgia","34591","2685",
"0500000US13279","Toombs County, Georgia","31189","1704",
"0500000US13281","Towns County, Georgia","36570","2592",
"0500000US13283","Treutlen County, Georgia","37894","6139",
"0500000US13285","Troup County, Georgia","41161","1944",
"0500000US13287","Turner County, Georgia","28326","3569",
"0500000US13289","Twiggs County, Georgia","31234","4308",
"0500000US13291","Union County, Georgia","40009","5156",
"0500000US13293","Upson County, Georgia","35329","1934",
